9.43431	0	-3.16	3.31592
9.59696	0	-3.33	1.64256
9.70833	0	-9.52	0
9.78656	0	-4.84	0
9.84257	0	-0.67	0
9.88326	0	-2.35	0
9.9131	0	-0.15	0.739152
5.18573	9.38891	1.87	7.61
6.38907	1.61812	1.12	1.54
7.83649	0	-0.02	14.3827
8.64971	0	-2.81	0.133458
9.12345	0	-2.61	0
9.41067	0	-2.13	0
4.95124	9.44888	3.92	2.26
7.00315	0	-0.01	0
3.90595	8.71787	4.22	0.71
4.45572	3.7821	2.6	0
6.59002	0	0.7	0
7.81663	0	-1.32	23.0985
8.54953	0	-0.18	8.80823
0.727308	16.5593	1.33	16.09
4.5382	0	0.71	2.84368
6.65001	0	-2.37	10.7177
7.86069	0	-5.9	0
8.58211	0	-3.39	0
9.02988	0	-8.92	0
9.31905	0	-9.71	0
9.51261	0	-9.58	0
9.64612	0	-13.21	0
9.74042	0	-12.28	0
9.80823	0	-8.1	0
0	19.7098	2.73	19.42
3.143	0	-0.04	0
5.87659	0	0.11	0
3.0762	8.92655	4.3	0.71
4.60484	2.32134	2.04	0
2.69844	8.08613	4.25	0
5.50041	0	-0.92	0
7.1136	0	-3.02	0
8.07935	0	-2.2	0
8.68158	0	-3.66	0
9.07222	0	-9.32	0
9.33469	0	-2.63	7.87402
7.27976	4.45091	1.99	2.26
3.1424	10.5255	3.23	5.1
0	15.8789	3.63	9.41
0	10.7327	3.85	3.69
0.177479	4.77279	1.27	4.46
3.95291	0	-0.34	1.35511
6.12458	0	0	2.10453
4.88847	5.04539	1.34	4.55
6.76296	0	0.63	1.58096
7.87052	0	0.82	9.01355
0	20.3726	2.19	17.66
3.1337	0	0.89	4.67103
5.77313	0	-2.26	0
7.29128	0	-3.3	0
8.19917	0	-3.45	0
3.38645	11.0196	4.42	2.49
3.51426	5.06026	3.09	0
6.01458	0	-0.43	0
7.45038	0	-0.48	0.133458
8.3075	0	-0.59	3.13113
8.84049	0	-2.64	2.24825
9.1853	0	0.3	8.2128
9.41644	0	0.76	3.66496
8.32046	2.48355	1.83	0.71
8.94849	0	0.07	0
9.31544	0	0.81	0
9.53862	0	0.38	0
9.67998	0	0.77	0
8.25229	3.05172	2.32	0
8.93814	0	-0.41	0
9.32806	0	-1.91	1.64256
9.55828	0	-1.04	7.7303
6.59204	3.57061	1.06	6.18
0	15.1559	1.9	14.37
3.28008	1.58463	1.13	1.5
5.94216	0	0.68	1.0574
4.61922	5.79065	3.37	0
4.65081	4.09512	2.72	0
0.0333868	13.7262	6.14	0.71
0	10.4077	6.07	0
3.26193	1.1745	1.8	0
5.94659	0	0.45	0
7.46001	0	-0.9	1.67336
8.34504	0	-0.09	0
7.8942	2.10009	2.07	0
8.67383	0	0.4	0
5.4528	8.10928	3.57	3.47
4.97693	5.7769	4.84	2.41
7.22131	0	4.28	0
8.41028	0	1.97	0
9.05486	0	1.18	0
9.41472	0	0.11	0
9.2071	1.86	5.64	1.86
6.98085	5.33	3.28	5.33
8.10434	0.71	4.54	0.71
8.86266	0	3.04	0
9.2892	0	0.72	0.728886
8.95514	1.43889	2.22	0.71
9.29377	0.71	5.55	0.71
9.55796	0	4.25	0
9.71228	0	4.55	0
9.29703	2.26	4.59	2.26
7.0263	5.33	3.04	5.33
8.28173	0	0.32	0.739152
8.9673	0	0.9	2.60756
7.90773	3.34672	4.9	0
8.73487	0.13	3.6	0.13
9.08393	0.71	3.62	0.71
9.24893	0.71	4.13	0.71
9.47082	0.81	9.83	0.81
9.65822	0	14.48	0
9.77121	0	10.35	0
9.84219	0	0.63	14.6598
9.88853	0	-0.57	14.629
9.67534	0.612513	1.12	4.09
7.04935	2.30884	3.31	0
3.67307	8.23241	4.78	0
0.754637	11.4317	5.6	0
3.71714	2.67631	9.88	0
6.18231	0	10.07	0
7.57518	0.13	11.56	0.13
8.40671	0	11.32	0
8.9177	0	12.07	0
9.24461	0	11.37	0
9.46162	0	8.05	0
9.6103	0	8.1	0
9.71477	0	6.48	0
9.63705	0.86804	4.54	2.26
9.64938	1.5528	4.82	1.63
9.77438	0	5.88	0
9.84946	0	2.96	0
9.79518	0.81413	4.23	1.5
9.80135	1.03	6.65	1.03
9.87687	0	6.1	0
9.92058	0	6.95	0
9.89897	0.393083	7.19	0.71
9.88892	0.381048	7.4	0.71
9.72245	1.52441	7.22	3.11
9.84077	0	10.28	0
9.90505	0	9.48	0
9.8931	0.71	11.63	0.71
9.93532	0	15.75	0
9.95924	0	15.79	0
9.9733	0	13.18	0
9.77807	0.361776	12.8	3.02
9.60982	0.45233	13.96	3.92
9.4178	0.564553	14.59	5.36
9.22344	0.677514	15.56	6.62
9.11234	0.731091	16.5	6.61
8.13847	3.77725	12.92	6.8
9.00339	0	13.27	0
9.45231	0	12.77	0
9.68911	0	14.75	0
9.81678	0	13.44	0
9.88755	0	12.82	0
9.75198	0.357917	11.88	2.61
9.39678	0.571883	11.3	9.82
9.5486	0.418875	11.85	1.45
9.63892	0.367919	12.74	1.35
6.68159	2.49553	10.42	8.57
6.84877	2.00989	15.07	4.55
3.28586	4.48777	12.72	11.44
0	12.661	13.52	17.52
3.08979	0.71	12.45	0.71
5.75058	0.81	12.85	0.81
7.12252	2.23704	11.64	2.89
8.05666	3.02	15.6	3.02
8.69563	0	13.4	0
9.09829	0	12.15	0
9.0515	4.6	13.67	4.6
9.36855	0	16.95	0
9.56637	0	21.63	0
9.69476	0	22.41	0
9.78106	0	22.16	0
9.84079	0	19.28	0
9.88309	0	19.25	0
9.91357	0	17.49	0
9.9358	0	12.18	0
9.28864	1.87209	11.59	9.83
9.59652	0	12.8	0
9.76241	0	13.04	0
9.55867	0.912184	12.55	4.38
9.73435	0.13	14.44	0.13
9.79162	0.403008	14.97	0.71
9.82456	0.372887	14.59	0.71
9.70927	1.98573	15.22	2.71
9.82964	0	15.87	0
9.89608	0	16.71	0
9.93398	0	17.12	0
9.95645	0	17.75	0
9.97032	0	18.49	0
9.97923	0	20.11	0
9.18799	0.773505	15.5	11.81
9.23151	0.642777	14.32	4.68
9.45433	0.722328	15.14	1.62
9.6761	0.09	16.81	0.09
9.51846	0.7776	16.72	4.23
9.71818	0	16.47	0
9.79389	0.268548	17.03	0.51
9.40961	0.555943	14.36	6.85
9.49091	0.449033	14.3	2.52
9.60213	0.373399	15.85	1.5
9.42246	1.7457	17.54	5.06
9.66491	0	16.78	0
9.79772	0	18.21	0
9.87281	0	18.31	0
9.91686	0	19.06	0
9.94378	0	19.9	0
9.9609	0	20.79	0
9.9425	0.282366	21.79	0.44
9.96346	0	21.38	0
9.68428	1.89388	21.7	4.32
9.82194	0	17.79	0
9.89582	0	17.9	0
9.93654	0	19.76	0
9.95975	0	14.11	0
9.97348	0	12.87	0
9.98195	0	15.69	0
9.98738	0	19.28	0
9.99099	0	18.52	0
9.99347	0	19.18	0
9.99522	0	18.2	0
9.99647	0	19.17	0
9.99738	0	17.49	0
9.99805	0	19.67	0
9.99855	0	20.14	0
9.99891	0	19.55	0
9.99919	0	20.37	0
9.99939	0	18.61	0
9.99954	0	18.07	0
9.99966	0	21.1	0
9.99974	0	18.87	0
9.95188	0.0688541	18.4	0.71
9.96452	0.0521756	15.24	0.13
8.30782	2.71938	13.69	24.77
9.06136	0	12.76	0
9.46127	0	10.98	0
9.67857	0	11.01	0
9.80024	0	11.61	0
9.87084	0	12.4	0
9.91346	0	14.08	0
9.78771	0.327331	12.94	2.26
9.87322	0	13.19	0
8.93024	0.827905	14.92	14.68
9.03998	0.640975	13.73	5.33
9.21048	0.530564	13.97	3.57
9.38146	0.428818	13.43	2.36
9.47106	0.387591	14.09	2.41
9.5827	0.320614	12.43	1.5
9.59463	0.328579	10.23	2.26
9.21388	0.905821	13.34	8.03
9.52691	0.29	13.78	0.29
9.71705	0	12.07	0
9.72247	0.260606	14.24	1.5
9.41519	0.488328	9.91	6.14
9.08901	2.08316	10.7	8.48
9.47882	0	10.52	0
9.69014	0	7.89	0
9.80812	0	6.4	0
9.87635	0	6.72	0
9.91739	0	10.31	0
9.94311	0	11.61	0
9.95986	0	11.44	0
9.79971	0.232511	12.66	2.54
8.38953	1.24722	8.39	22.14
8.95868	1.07552	10.5	2.12
9.40184	0	7.68	0
6.116	2.98864	4.83	15.26
4.47277	5.19241	4.22	7.2
6.10139	2.12	5.78	2.12
7.71259	0	3.22	0
8.3586	1.29467	6.93	1.5
8.93913	0.59	11.73	0.59
9.19565	0.687822	11.63	1.8
6.09292	2.89698	13.31	9.45
4.23912	6.77	11.44	8.43
4.75646	5.33	12.33	5.33
6.59576	1.5	8.03	1.5
7.8531	0.71	12.6	0.71
8.62631	0	11.99	0
9.08797	0	9.79	0
9.3751	0	10.97	0
9.56088	0	9.22	0
9.68544	0	7.69	0
9.72355	0.708718	9.03	0.71
