25.0475	0.0602308	3.78	0.71
25.0589	0	0.4	3.58074
25.0674	0	0.38	0
16.891	1.59517	3.72	6.37
14.7047	0.93635	1.6	3.05
13.6903	0.655377	5.86	2.28
14.0543	0	2.14	0
14.3273	0	1.28	0
14.5321	0	4.17	0
14.6856	0	3.07	0
14.8008	0	5.41	0
14.8872	0	5.71	0
14.4233	0.570633	1.09	2.28
14.4808	0	-3.13	10.814
14.5238	0	-5.92	0
14.5561	0	-7.97	0
14.5804	0	-4.2	0
14.5986	0	-2.9	7.4385
14.6122	0	-4.77	1.55952
14.6224	0	-0.57	0
4.8134	9.26068	6.72	0.94
4.44649	5.23926	5.47	0
6.58403	0	1.68	0
7.8126	0	1.88	0
7.61815	2.28	4.07	2.28
8.47786	0	5.37	0
8.99052	0	5.94	0
9.30896	0	2.98	0
9.51475	0	-0.08	0
9.65258	0	-2.08	0.73872
9.74769	0	-4.79	0
9.8149	0	-4.52	0.64638
9.86324	0	-4.07	1.06704
9.89846	0	-3.18	0
9.92436	0	-3.73	0
9.94353	0	-1.06	10.1164
9.95778	0	-1.8	7.76682
9.9684	0	-6.32	0
9.97633	0	-8.64	0
9.98226	0	-10.92	0
9.98671	0	-10.78	0
9.99003	0	-4.42	0
9.99253	0	-10.09	0
9.9944	0	-5.36	0
9.9958	0	0.04	0
9.99685	0	-0.7	0
9.99764	0	-3.39	0
9.99823	0	-6.65	0
9.99867	0	-4.01	0
9.999	0	-4.94	0
9.99925	0	-3.47	0
9.99944	0	-6.32	0
9.99958	0	-5.34	0
9.99968	0	-6.01	0
9.99976	0	-4.17	0
9.99982	0	-2.57	0
9.99987	0	-4.84	0
9.9999	0	-3.1	0
9.99993	0	-2.01	0.73872
9.99994	0	-2.63	1.55952
9.99996	0	-5.76	0
9.99997	0	-0.2	0
9.99998	0	0.77	0.38988
9.92712	0.136267	1.56	0
9.95704	0	0.04	0
8.82938	0.763683	2.17	0
6.52245	2.14522	3.3	0
1.91412	10.561	6.21	0
4.83983	1.0318	3.48	0
6.87253	0	0.75	0
8.02573	0	-0.99	0
8.70496	0	2.15	0
9.12155	0	1.36	0
7.98265	2.43454	2.02	3.05
8.43784	0.71	1.94	0.71
8.95191	0.21	2.02	0.21
6.64726	4.5646	2.66	5.5
8.0133	0	3.5	0
8.7739	0	0.53	0
2.0133	14.3862	1.66	14.65
5.32552	0	0.83	4.39128
7.15192	0	0.1	0.73872
7.62011	1.10555	1.57	0
8.45965	0	-0.41	0.88236
8.6787	0.5497	1.13	0.46
9.11002	0	-0.3	0
9.38301	0	0.26	2.8215
9.5625	0	1	0.72846
9.6845	0	0.67	0.72846
6.67482	5.81629	2.03	3.83
5.70329	4.58615	2.01	2.33
7.35422	0.0897	1.13	0
8.33279	0	0.02	0.73872
5.93528	5.8872	1.28	5.54
6.70897	1.6035	1.15	1.5
5.83148	4.347	2.24	1.87
7.11452	0.71	1.17	0.71
6.12977	4.53225	2.93	2.28
7.49436	0.71	3.49	0.71
8.47184	0	4.43	0
9.02941	0	4.17	0
9.35983	0	3.33	0
9.56375	0	1.94	0
9.69476	0	3.11	0
9.78204	0	6.08	0
9.84201	0	4.84	0
9.88425	0	8.3	0
3.00132	9.55821	6.82	17.92
5.16345	2.68	8.7	2.68
7.13248	0	3.32	0
7.38327	2.52	5.62	2.52
8.33361	0.71	8.97	0.71
8.88895	0.63	8.6	0.63
9.26553	0	10.98	0
9.45873	0.59	8.58	0.59
9.5785	0.71	8.82	0.71
9.70928	0	10.53	0
9.79467	0	6	0
9.7052	0.586171	6.49	2.18
9.23287	1.25162	8.05	6.14
9.36216	1.5	8.94	1.5
9.63364	0	8.9	0
9.78124	0	8.07	0
9.68236	0.890405	8.44	2.69
9.75335	0.85	8.33	0.85
9.85054	0	10.08	0
9.90566	0	10.37	0
9.8983	0.341157	12.55	0.59
9.88791	0.333909	7.76	0.71
9.57751	0.545047	10.05	5.24
6.15963	2.88929	8.29	9.74
6.84937	1.98275	8.46	2.92
5.1853	4.80098	8.45	6.92
7.16043	0	9.86	0
8.16088	1.16858	10.45	1.41
1.38709	8.38186	9.78	17.37
4.89731	1.5	11.6	1.5
6.83079	0.71	9.6	0.71
7.39693	2.82169	9.9	3.05
8.33505	0.13	9.03	0.13
8.8297	0.996851	9.24	2.14
6.74279	5.77488	10	6.28
7.98198	0.85	9.74	0.85
8.73866	0	11.12	0
9.18008	0	14.08	0
9.4481	0	14.81	0
9.3962	0.797658	11.47	3.28
9.427	0.764494	11.44	5.74
9.57387	0.617779	8.44	0.71
8.48061	2.99355	10.04	4.42
9.12497	0	11.54	0
9.47598	0	11.81	0
9.57186	0.625996	10.63	1.5
9.55158	1.11927	11.3	4.6
9.71708	0	9.55	0
8.44495	4.01942	10.6	5.45
9.0614	0.71	11.56	0.71
9.44308	0	12.71	0
9.65582	0	12.86	0
9.77862	0	14.62	0
9.8267	0.38	14.6	0.38
9.88415	0	11.64	0
9.88575	0.51	13.49	0.51
9.92447	0	14.07	0
9.94843	0	13.28	0
9.96116	0.04	11.39	0.04
9.79109	1.9323	14	2.69
9.87916	0	14.56	0
9.9273	0	14.75	0
9.95443	0	19.33	0
9.97031	0	21.1	0
9.97997	0	17.24	0
9.9861	0	14.14	0
9.99013	0	16.05	0
9.99288	0	16.05	0
9.93743	0.323311	15.19	0.85
9.96418	0	14.02	0
9.93077	0.16504	11.92	0.71
9.72248	0.494318	12.8	3.52
9.8436	0	13.07	0
9.65005	0.337645	13.09	3.83
9.07529	0.729719	13.88	10.74
9.16012	0.599331	12.62	4.7
8.96581	0.749481	11.2	8.16
8.91562	2.43854	13.8	7.23
9.36423	0.09	16.66	0.09
9.61614	0	17.34	0
9.75859	0	19.3	0
9.84218	0	20.7	0
9.89326	0	20.46	0
9.92575	0	20.72	0
9.94722	0	20.81	0
9.96187	0	22.94	0
9.9242	0.383334	19.79	0.71
9.95274	0	18.39	0
9.96935	0	14.36	0
9.81066	0.363755	16.66	2.5
9.89168	0	15.12	0
9.83435	0.188372	15.59	1.5
9.0876	2.34704	13.32	12.09
