z	 POPzt	 POCzt	 DOPzt	 DOCzt	 O2zt	 NO3zt	 NH4zt	 NH3zt	 FeOH3zt	 FeOOHzt	 Fe2zt	 SO4zt	 H2Szt	 HSzt	 PO4zt	 PO4adsazt	 PO4adsbzt	 S0zt	 S8zt	 FeSzt	 FeS2zt	 AlOH3zt	 Ca2zt	 Ca3PO42zt	 OMSzt	 Hzt	 CaCO3zt	 CO2zt	 CO3zt	 HCO3zt	 H2CO3zt	 Chlzt	 CH4aq	 CH4g	 FeCO3	 Fe3PO42	 PO4adsc
24.1	369.061	39598	0.00031648	0.00039281	6.85E-135	6.79E-136	0.2025	1.14E-10	0.0034811	2.76E-05	7.388	0.06388	3.67E-05	2.21E-08	0.026388	8.312	0.00029255	0.0023034	662.23	0.36055	0.03141	2.65E-07	0.36667	128.3525641	6.294	4.56E-05	224.15	0.79671	0.0032067	5.2751	6.5563e-321	0.66335	3.77E-10	1.1512e-320	0.15846	633.724	450.18
24.2	369.039	39609	0.00031648	0.00039284	1.90E-135	1.86E-136	0.20251	1.14E-10	0.0033781	2.72E-05	7.3898	0.064156	3.67E-05	2.22E-08	0.026262	8.1374	0.00028762	0.0023036	662.29	0.36164	0.031481	2.58E-07	0.36724	128.2628205	6.294	4.56E-05	223.18	0.7968	0.0032085	5.277	6.5711e-321	0.66371	3.78E-10	1.1536e-320	0.15877	634.127	450.18
24.3	369.017	39620	0.00031647	0.00039288	5.29E-136	5.10E-137	0.20252	1.14E-10	0.0032786	2.68E-05	7.3915	0.064432	3.67E-05	2.23E-08	0.026149	7.9675	0.0002828	0.0023038	662.35	0.36271	0.03155	2.50E-07	0.3678	128.1794872	6.294	4.56E-05	222.22	0.7969	0.0032102	5.2788	6.5859e-321	0.66406	3.79E-10	1.1566e-320	0.15908	634.517	450.18
24.4	368.995	39631	0.00031647	0.00039291	1.47E-136	1.40E-137	0.20252	1.14E-10	0.0031823	2.63E-05	7.3933	0.064707	3.66E-05	2.24E-08	0.026049	7.802	0.0002781	0.002304	662.42	0.36377	0.031618	2.44E-07	0.36835	128.0897436	6.294	4.56E-05	221.28	0.79701	0.0032118	5.2806	6.5958e-321	0.6644	3.80E-10	1.1596e-320	0.15939	634.894	450.18
24.5	368.973	39642	0.00031646	0.00039294	4.09E-137	3.82E-138	0.20253	1.14E-10	0.0030892	2.59E-05	7.3951	0.064983	3.66E-05	2.25E-08	0.025962	7.6408	0.00027351	0.0023042	662.48	0.36481	0.031685	2.37E-07	0.36888	128.0064103	6.294	4.56E-05	220.36	0.79713	0.0032133	5.2823	6.6057e-321	0.66474	3.81E-10	1.162e-320	0.15969	635.271	450.18
24.6	368.951	39652	0.00031646	0.00039296	1.14E-137	1.05E-138	0.20253	1.14E-10	0.0029991	2.55E-05	7.3968	0.065259	3.66E-05	2.26E-08	0.025885	7.4839	0.00026902	0.0023045	662.54	0.36583	0.031751	2.31E-07	0.36939	127.9294872	6.294	4.56E-05	219.45	0.79726	0.0032147	5.284	6.6254e-321	0.66507	3.82E-10	1.165e-320	0.15999	635.635	450.18
24.7	368.929	39663	0.00031645	0.00039299	3.16E-138	2.87E-139	0.20254	1.14E-10	0.0029119	2.51E-05	7.3985	0.065535	3.66E-05	2.27E-08	0.025817	7.3313	0.00026464	0.0023047	662.6	0.36684	0.031815	2.24E-07	0.36989	127.8461538	6.294	4.56E-05	218.56	0.79739	0.003216	5.2856	6.6402e-321	0.6654	3.82E-10	1.168e-320	0.16028	635.986	450.18
24.8	368.907	39673	0.00031645	0.00039301	8.78E-139	7.86E-140	0.20254	1.14E-10	0.0028275	2.46E-05	7.4002	0.065811	3.66E-05	2.28E-08	0.025757	7.1827	0.00026036	0.0023049	662.65	0.36783	0.031879	2.18E-07	0.37038	127.7692308	6.2941	4.56E-05	217.69	0.79753	0.0032173	5.2872	6.6551e-321	0.66572	3.83E-10	1.1709e-320	0.16056	636.337	450.18
24.9	368.885	39683	0.00031644	0.00039304	2.44E-139	2.15E-140	0.20255	1.14E-10	0.0027458	2.42E-05	7.4019	0.066087	3.66E-05	2.29E-08	0.025703	7.0382	0.00025619	0.0023051	662.71	0.36881	0.031942	2.12E-07	0.37085	127.6923077	6.2941	4.55E-05	216.83	0.79767	0.0032185	5.2887	6.6699e-321	0.66604	3.84E-10	1.1739e-320	0.16085	636.688	450.18
25	368.863	39693	0.00031643	0.00039306	6.78E-140	5.90E-141	0.20255	1.14E-10	0.0026668	2.38E-05	7.4035	0.066363	3.65E-05	2.30E-08	0.025654	6.8976	0.00025212	0.0023053	662.77	0.36977	0.032003	2.07E-07	0.37132	127.6153846	6.2941	4.55E-05	215.99	0.79781	0.0032196	5.2902	6.6798e-321	0.66635	3.85E-10	1.1769e-320	0.16112	637.013	450.18
25.1	368.841	39702	0.00031643	0.00039308	1.88E-140	1.62E-141	0.20255	1.14E-10	0.0025903	2.34E-05	7.4052	0.06664	3.65E-05	2.31E-08	0.025611	6.761	0.00024815	0.0023055	662.82	0.37071	0.032064	2.01E-07	0.37176	127.5448718	6.2941	4.55E-05	215.16	0.79795	0.0032207	5.2916	6.6946e-321	0.66665	3.86E-10	1.1793e-320	0.1614	637.338	450.18
25.2	368.819	39712	0.00031642	0.00039309	5.24E-141	4.43E-142	0.20256	1.14E-10	0.0025162	2.30E-05	7.4068	0.066916	3.65E-05	2.32E-08	0.025571	6.6281	0.00024428	0.0023056	662.88	0.37164	0.032123	1.96E-07	0.3722	127.474359	6.2941	4.55E-05	214.35	0.79809	0.0032217	5.293	6.6995e-321	0.66695	3.86E-10	1.1818e-320	0.16166	637.663	450.18
25.3	368.797	39721	0.00031641	0.00039311	1.46E-141	1.21E-142	0.20256	1.14E-10	0.0024445	2.26E-05	7.4083	0.067192	3.65E-05	2.33E-08	0.025535	6.499	0.00024051	0.0023058	662.93	0.37255	0.032181	1.90E-07	0.37262	127.4038462	6.2941	4.55E-05	213.56	0.79824	0.0032227	5.2944	6.7144e-321	0.66724	3.87E-10	1.1843e-320	0.16193	637.975	450.18
25.4	368.786	39730	0.00031641	0.00039313	4.05E-142	3.33E-143	0.20257	1.14E-10	0.0023751	2.23E-05	7.4099	0.067469	3.65E-05	2.34E-08	0.025501	6.3735	0.00023684	0.002306	662.98	0.37344	0.032238	1.85E-07	0.37303	127.3333333	6.2941	4.55E-05	212.78	0.79838	0.0032237	5.2957	6.7292e-321	0.66753	3.88E-10	1.1867e-320	0.16218	638.274	450.18
25.5	368.764	39739	0.0003164	0.00039314	1.12E-142	9.11E-144	0.20257	1.14E-10	0.002308	2.19E-05	7.4114	0.067745	3.65E-05	2.35E-08	0.025471	6.2517	0.00023325	0.0023062	663.03	0.37432	0.032294	1.80E-07	0.37342	127.2628205	6.2941	4.55E-05	212.02	0.79852	0.0032246	5.297	6.7391e-321	0.66781	3.88E-10	1.1892e-320	0.16244	638.573	450.18
25.6	368.742	39747	0.00031639	0.00039315	3.13E-143	2.50E-144	0.20257	1.14E-10	0.002243	2.15E-05	7.4129	0.068022	3.65E-05	2.36E-08	0.025442	6.1334	0.00022977	0.0023064	663.08	0.37518	0.032349	1.75E-07	0.37381	127.1987179	6.2941	4.55E-05	211.28	0.79866	0.0032255	5.2983	6.7539e-321	0.66808	3.89E-10	1.1917e-320	0.16268	638.872	450.18
25.7	368.731	39756	0.00031639	0.00039317	8.69E-144	6.84E-145	0.20258	1.14E-10	0.0021801	2.11E-05	7.4143	0.068298	3.65E-05	2.37E-08	0.025415	6.0186	0.00022637	0.0023065	663.13	0.37602	0.032402	1.71E-07	0.37418	127.1346154	6.2941	4.55E-05	210.55	0.79879	0.0032264	5.2995	6.7638e-321	0.66835	3.90E-10	1.1937e-320	0.16293	639.145	450.18
25.8	368.709	39764	0.00031638	0.00039318	2.42E-144	1.87E-145	0.20258	1.14E-10	0.0021193	2.08E-05	7.4158	0.068575	3.65E-05	2.38E-08	0.025391	5.9072	0.00022307	0.0023067	663.18	0.37685	0.032455	1.66E-07	0.37454	127.0705128	6.2941	4.55E-05	209.83	0.79893	0.0032272	5.3007	6.7786e-321	0.66862	3.90E-10	1.1956e-320	0.16316	639.431	450.18
25.9	368.698	39772	0.00031637	0.00039319	6.71E-145	5.13E-146	0.20258	1.14E-10	0.0020604	2.04E-05	7.4172	0.068852	3.64E-05	2.39E-08	0.025367	5.7991	0.00021986	0.0023068	663.22	0.37766	0.032506	1.62E-07	0.37489	127.0128205	6.2941	4.55E-05	209.14	0.79906	0.003228	5.3019	6.7835e-321	0.66888	3.91E-10	1.1981e-320	0.16339	639.704	450.18
26	368.676	39780	0.00031636	0.0003932	1.87E-145	1.41E-146	0.20259	1.14E-10	0.0020035	2.00E-05	7.4185	0.069129	3.64E-05	2.40E-08	0.025345	5.6944	0.00021674	0.002307	663.27	0.37845	0.032556	1.58E-07	0.37523	126.9487179	6.2941	4.55E-05	208.46	0.79919	0.0032288	5.303	6.7934e-321	0.66913	3.92E-10	1.2006e-320	0.16362	639.964	450.18
26.1	368.665	39788	0.00031636	0.0003932	5.19E-146	3.85E-147	0.20259	1.14E-10	0.0019485	1.97E-05	7.4199	0.069405	3.64E-05	2.41E-08	0.025324	5.5929	0.0002137	0.0023072	663.31	0.37922	0.032605	1.53E-07	0.37556	126.8910256	6.2941	4.55E-05	207.8	0.79931	0.0032296	5.3041	6.8033e-321	0.66937	3.92E-10	1.2021e-320	0.16384	640.224	450.18
26.2	368.643	39796	0.00031635	0.00039321	1.44E-146	1.06E-147	0.20259	1.14E-10	0.0018953	1.93E-05	7.4212	0.069682	3.64E-05	2.42E-08	0.025305	5.4946	0.00021075	0.0023073	663.36	0.37998	0.032653	1.49E-07	0.37587	126.8397436	6.2941	4.55E-05	207.15	0.79944	0.0032303	5.3051	6.8082e-321	0.66961	3.93E-10	1.2035e-320	0.16406	640.471	450.18
26.3	368.632	39803	0.00031634	0.00039322	4.01E-147	2.89E-148	0.2026	1.14E-10	0.0018439	1.90E-05	7.4224	0.069959	3.64E-05	2.43E-08	0.025286	5.3994	0.00020789	0.0023075	663.4	0.38072	0.0327	1.46E-07	0.37618	126.7820513	6.2941	4.55E-05	206.52	0.79956	0.003231	5.3062	6.823e-321	0.66985	3.93E-10	1.2045e-320	0.16427	640.718	450.18
26.4	368.61	39810	0.00031633	0.00039322	1.11E-147	7.92E-149	0.2026	1.14E-10	0.0017942	1.87E-05	7.4237	0.070236	3.64E-05	2.44E-08	0.025268	5.3073	0.00020512	0.0023076	663.44	0.38144	0.032746	1.42E-07	0.37647	126.7307692	6.2941	4.55E-05	205.91	0.79967	0.0032317	5.3072	6.8379e-321	0.67008	3.94E-10	1.206e-320	0.16448	640.952	450.18
26.5	368.599	39817	0.00031632	0.00039323	3.10E-148	2.17E-149	0.2026	1.14E-10	0.0017463	1.83E-05	7.4249	0.070513	3.64E-05	2.45E-08	0.025251	5.2183	0.00020242	0.0023077	663.48	0.38215	0.03279	1.38E-07	0.37676	126.6794872	6.2941	4.55E-05	205.31	0.79979	0.0032323	5.3082	6.8428e-321	0.6703	3.95E-10	1.208e-320	0.16468	641.186	450.18
26.6	368.588	39824	0.00031632	0.00039323	8.61E-149	5.94E-150	0.20261	1.14E-10	0.0017	1.80E-05	7.4261	0.070791	3.64E-05	2.46E-08	0.025235	5.1323	0.00019982	0.0023079	663.52	0.38283	0.032833	1.35E-07	0.37703	126.6282051	6.2941	4.55E-05	204.73	0.7999	0.0032329	5.3091	6.8527e-321	0.67052	3.95E-10	1.2095e-320	0.16487	641.407	450.18
26.7	368.566	39831	0.00031631	0.00039324	2.39E-149	1.63E-150	0.20261	1.14E-10	0.0016553	1.77E-05	7.4272	0.071068	3.64E-05	2.47E-08	0.02522	5.0492	0.00019729	0.002308	663.56	0.3835	0.032875	1.31E-07	0.3773	126.5769231	6.2941	4.55E-05	204.16	0.80001	0.0032335	5.31	6.8576e-321	0.67073	3.96E-10	1.2114e-320	0.16506	641.628	450.18
26.8	368.555	39837	0.0003163	0.00039324	6.65E-150	4.46E-151	0.20261	1.14E-10	0.0016123	1.74E-05	7.4283	0.071345	3.64E-05	2.48E-08	0.025205	4.969	0.00019485	0.0023081	663.59	0.38415	0.032916	1.28E-07	0.37755	126.5320513	6.2941	4.55E-05	203.62	0.80012	0.0032341	5.3109	6.8626e-321	0.67093	3.96E-10	1.2129e-320	0.16525	641.836	450.18
26.9	368.544	39843	0.00031629	0.00039324	1.85E-150	1.22E-151	0.20261	1.14E-10	0.0015708	1.71E-05	7.4294	0.071622	3.64E-05	2.49E-08	0.025191	4.8917	0.00019249	0.0023083	663.63	0.38479	0.032956	1.25E-07	0.3778	126.4871795	6.2941	4.55E-05	203.08	0.80022	0.0032347	5.3117	6.8675e-321	0.67113	3.97E-10	1.2144e-320	0.16543	642.044	450.18
27	368.533	39849	0.00031629	0.00039324	5.14E-151	3.35E-152	0.20261	1.14E-10	0.0015308	1.68E-05	7.4305	0.0719	3.64E-05	2.50E-08	0.025177	4.8172	0.00019021	0.0023084	663.66	0.3854	0.032994	1.22E-07	0.37803	126.4423077	6.2941	4.55E-05	202.57	0.80032	0.0032352	5.3126	6.8725e-321	0.67132	3.97E-10	1.2159e-320	0.1656	642.239	450.18
27.1	368.522	39855	0.00031628	0.00039325	1.43E-151	9.17E-153	0.20262	1.14E-10	0.0014923	1.65E-05	7.4315	0.072177	3.64E-05	2.51E-08	0.025164	4.7455	0.00018801	0.0023085	663.7	0.386	0.033031	1.19E-07	0.37826	126.3974359	6.2941	4.55E-05	202.07	0.80041	0.0032358	5.3134	6.8774e-321	0.67151	3.98E-10	1.2174e-320	0.16577	642.434	450.18
27.2	368.511	39861	0.00031627	0.00039325	3.97E-152	2.51E-153	0.20262	1.14E-10	0.0014553	1.62E-05	7.4324	0.072455	3.64E-05	2.52E-08	0.025152	4.6765	0.00018589	0.0023086	663.73	0.38657	0.033067	1.16E-07	0.37848	126.3525641	6.2941	4.55E-05	201.59	0.80051	0.0032363	5.3141	6.8873e-321	0.67169	3.98E-10	1.2189e-320	0.16593	642.616	450.18
27.3	368.5	39866	0.00031627	0.00039325	1.10E-152	6.88E-154	0.20262	1.14E-10	0.0014197	1.60E-05	7.4334	0.072732	3.64E-05	2.53E-08	0.02514	4.6103	0.00018385	0.0023087	663.76	0.38713	0.033102	1.13E-07	0.37869	126.3141026	6.2941	4.55E-05	201.12	0.8006	0.0032368	5.3149	6.8922e-321	0.67186	3.98E-10	1.2203e-320	0.16609	642.798	450.18
27.4	368.489	39872	0.00031626	0.00039325	3.07E-153	1.89E-154	0.20262	1.14E-10	0.0013855	1.57E-05	7.4343	0.07301	3.64E-05	2.54E-08	0.025129	4.5467	0.00018188	0.0023088	663.79	0.38767	0.033136	1.11E-07	0.37889	126.275641	6.2941	4.55E-05	200.67	0.80068	0.0032372	5.3156	6.9021e-321	0.67203	3.99E-10	1.2213e-320	0.16624	642.967	450.18
27.5	368.478	39877	0.00031625	0.00039325	8.52E-154	5.17E-155	0.20262	1.14E-10	0.0013528	1.54E-05	7.4352	0.073288	3.64E-05	2.55E-08	0.025118	4.4858	0.00017999	0.0023089	663.82	0.38819	0.033168	1.08E-07	0.37908	126.2371795	6.2941	4.55E-05	200.24	0.80077	0.0032377	5.3162	6.912e-321	0.67219	3.99E-10	1.2223e-320	0.16639	643.136	450.18
27.6	368.467	39882	0.00031625	0.00039325	2.37E-154	1.42E-155	0.20263	1.14E-10	0.0013214	1.52E-05	7.436	0.073566	3.64E-05	2.56E-08	0.025108	4.4275	0.00017818	0.002309	663.85	0.38869	0.033199	1.06E-07	0.37926	126.2051282	6.2941	4.55E-05	199.83	0.80085	0.0032381	5.3169	6.9219e-321	0.67235	4.00E-10	1.2233e-320	0.16653	643.292	450.18
27.7	368.456	39886	0.00031624	0.00039325	6.58E-155	3.88E-156	0.20263	1.14E-10	0.0012913	1.49E-05	7.4368	0.073843	3.63E-05	2.57E-08	0.025098	4.3718	0.00017645	0.0023091	663.88	0.38918	0.033229	1.04E-07	0.37944	126.1730769	6.2941	4.55E-05	199.43	0.80092	0.0032385	5.3175	6.9268e-321	0.6725	4.00E-10	1.2243e-320	0.16667	643.448	450.18
27.8	368.445	39891	0.00031623	0.00039325	1.83E-155	1.06E-156	0.20263	1.14E-10	0.0012626	1.47E-05	7.4376	0.074121	3.63E-05	2.58E-08	0.025088	4.3186	0.0001748	0.0023092	663.9	0.38964	0.033258	1.02E-07	0.3796	126.1410256	6.2941	4.55E-05	199.04	0.801	0.0032389	5.3181	6.9367e-321	0.67264	4.00E-10	1.2258e-320	0.1668	643.591	450.18
27.9	368.434	39895	0.00031623	0.00039325	5.09E-156	2.91E-157	0.20263	1.14E-10	0.0012352	1.45E-05	7.4384	0.074399	3.63E-05	2.59E-08	0.025079	4.268	0.00017321	0.0023093	663.93	0.39009	0.033285	9.94E-08	0.37976	126.1089744	6.2941	4.55E-05	198.68	0.80107	0.0032393	5.3187	6.9416e-321	0.67278	4.01E-10	1.2273e-320	0.16692	643.734	450.18
28	368.423	39899	0.00031622	0.00039325	1.41E-156	7.97E-158	0.20263	1.14E-10	0.0012091	1.43E-05	7.4391	0.074677	3.63E-05	2.60E-08	0.025071	4.2199	0.00017171	0.0023094	663.95	0.39051	0.033312	9.75E-08	0.37991	126.0769231	6.2941	4.55E-05	198.33	0.80113	0.0032396	5.3192	6.9416e-321	0.67291	4.01E-10	1.2282e-320	0.16704	643.864	450.18
28.1	368.423	39903	0.00031622	0.00039324	3.93E-157	2.18E-158	0.20263	1.14E-10	0.0011843	1.40E-05	7.4397	0.074956	3.63E-05	2.61E-08	0.025063	4.1742	0.00017028	0.0023094	663.97	0.39091	0.033336	9.56E-08	0.38005	126.0512821	6.2941	4.55E-05	198	0.8012	0.0032399	5.3197	6.9416e-321	0.67303	4.01E-10	1.2287e-320	0.16715	643.994	450.18
28.2	368.412	39907	0.00031621	0.00039324	1.09E-157	5.98E-159	0.20264	1.14E-10	0.0011608	1.38E-05	7.4404	0.075234	3.63E-05	2.62E-08	0.025055	4.131	0.00016892	0.0023095	663.99	0.3913	0.03336	9.38E-08	0.38018	126.0192308	6.2941	4.55E-05	197.68	0.80126	0.0032403	5.3202	6.9416e-321	0.67315	4.02E-10	1.2297e-320	0.16726	644.111	450.18
28.3	368.401	39911	0.00031621	0.00039324	3.04E-158	1.64E-159	0.20264	1.14E-10	0.0011385	1.36E-05	7.441	0.075512	3.63E-05	2.63E-08	0.025048	4.0903	0.00016764	0.0023096	664.01	0.39167	0.033383	9.22E-08	0.38031	125.9935897	6.2941	4.55E-05	197.38	0.80131	0.0032406	5.3207	6.9416e-321	0.67326	4.02E-10	1.2312e-320	0.16736	644.228	450.18
28.4	368.401	39914	0.0003162	0.00039324	8.44E-159	4.49E-160	0.20264	1.14E-10	0.0011175	1.35E-05	7.4416	0.07579	3.63E-05	2.64E-08	0.025042	4.052	0.00016643	0.0023097	664.03	0.39201	0.033404	9.06E-08	0.38043	125.974359	6.2941	4.55E-05	197.1	0.80137	0.0032408	5.3211	6.9416e-321	0.67337	4.02E-10	1.2322e-320	0.16746	644.332	450.18
28.5	368.39	39917	0.0003162	0.00039324	2.35E-159	1.23E-160	0.20264	1.14E-10	0.0010978	1.33E-05	7.4421	0.076069	3.63E-05	2.65E-08	0.025035	4.016	0.0001653	0.0023097	664.05	0.39234	0.033424	8.91E-08	0.38054	125.9487179	6.2941	4.55E-05	196.84	0.80142	0.0032411	5.3215	6.9416e-321	0.67347	4.02E-10	1.2327e-320	0.16755	644.436	450.18
28.6	368.379	39920	0.00031619	0.00039324	6.52E-160	3.37E-161	0.20264	1.14E-10	0.0010793	1.31E-05	7.4426	0.076347	3.63E-05	2.66E-08	0.025029	3.9825	0.00016424	0.0023098	664.07	0.39264	0.033443	8.78E-08	0.38064	125.9294872	6.2941	4.55E-05	196.59	0.80146	0.0032414	5.3219	6.9416e-321	0.67356	4.03E-10	1.2337e-320	0.16763	644.527	450.18
28.7	368.379	39923	0.00031619	0.00039324	1.81E-160	9.23E-162	0.20264	1.14E-10	0.001062	1.29E-05	7.4431	0.076626	3.63E-05	2.67E-08	0.025024	3.9513	0.00016325	0.0023098	664.08	0.39293	0.03346	8.65E-08	0.38074	125.9102564	6.2941	4.55E-05	196.36	0.80151	0.0032416	5.3223	6.9416e-321	0.67365	4.03E-10	1.2342e-320	0.16771	644.618	450.18
28.8	368.368	39925	0.00031619	0.00039324	5.04E-161	2.53E-162	0.20264	1.14E-10	0.0010459	1.28E-05	7.4435	0.076904	3.63E-05	2.68E-08	0.025019	3.9225	0.00016234	0.0023099	664.1	0.39319	0.033476	8.53E-08	0.38083	125.8910256	6.2941	4.55E-05	196.14	0.80155	0.0032418	5.3226	6.9416e-321	0.67373	4.03E-10	1.2357e-320	0.16779	644.696	450.18
28.9	368.368	39928	0.00031618	0.00039324	1.40E-161	6.93E-163	0.20264	1.14E-10	0.0010311	1.27E-05	7.4439	0.077183	3.63E-05	2.69E-08	0.025014	3.896	0.0001615	0.0023099	664.11	0.39344	0.033491	8.42E-08	0.38091	125.8717949	6.2941	4.55E-05	195.95	0.80159	0.003242	5.3229	6.9416e-321	0.6738	4.03E-10	1.2366e-320	0.16785	644.774	450.18
29	368.368	39930	0.00031618	0.00039323	3.89E-162	1.90E-163	0.20264	1.14E-10	0.0010175	1.25E-05	7.4443	0.077461	3.63E-05	2.69E-08	0.02501	3.8719	0.00016073	0.00231	664.12	0.39366	0.033505	8.32E-08	0.38098	125.8589744	6.2941	4.55E-05	195.77	0.80162	0.0032422	5.3232	6.9416e-321	0.67387	4.03E-10	1.2371e-320	0.16791	644.852	450.18
29.1	368.357	39932	0.00031618	0.00039323	1.08E-162	5.20E-164	0.20264	1.14E-10	0.0010052	1.24E-05	7.4446	0.07774	3.63E-05	2.70E-08	0.025006	3.85	0.00016004	0.00231	664.13	0.39386	0.033517	8.23E-08	0.38105	125.8461538	6.2941	4.55E-05	195.6	0.80165	0.0032423	5.3234	6.9416e-321	0.67393	4.03E-10	1.2376e-320	0.16797	644.904	450.18
29.2	368.357	39933	0.00031618	0.00039323	3.01E-163	1.43E-164	0.20264	1.14E-10	0.00099414	1.23E-05	7.4449	0.078019	3.63E-05	2.71E-08	0.025003	3.8305	0.00015942	0.00231	664.14	0.39404	0.033528	8.15E-08	0.38111	125.8333333	6.2941	4.55E-05	195.46	0.80168	0.0032425	5.3236	6.9416e-321	0.67399	4.04E-10	1.2381e-320	0.16802	644.969	450.18
29.3	368.357	39935	0.00031617	0.00039323	8.36E-164	3.90E-165	0.20264	1.14E-10	0.00098431	1.22E-05	7.4452	0.078298	3.63E-05	2.72E-08	0.025	3.8133	0.00015887	0.0023101	664.15	0.3942	0.033538	8.08E-08	0.38116	125.8205128	6.2941	4.55E-05	195.33	0.8017	0.0032426	5.3238	6.9416e-321	0.67404	4.04E-10	1.2391e-320	0.16806	645.008	450.18
29.4	368.346	39936	0.00031617	0.00039323	2.32E-164	1.07E-165	0.20264	1.14E-10	0.00097575	1.21E-05	7.4454	0.078577	3.63E-05	2.73E-08	0.024997	3.7984	0.0001584	0.0023101	664.16	0.39434	0.033546	8.02E-08	0.38121	125.8141026	6.2941	4.55E-05	195.22	0.80172	0.0032427	5.324	6.9416e-321	0.67408	4.04E-10	1.2396e-320	0.1681	645.06	450.18
29.5	368.346	39937	0.00031617	0.00039323	6.46E-165	2.93E-166	0.20265	1.14E-10	0.00096846	1.20E-05	7.4456	0.078856	3.63E-05	2.74E-08	0.024995	3.7858	0.00015799	0.0023101	664.17	0.39446	0.033553	7.97E-08	0.38125	125.8012821	6.2941	4.55E-05	195.12	0.80174	0.0032428	5.3242	6.9416e-321	0.67411	4.04E-10	1.2396e-320	0.16814	645.086	450.18
29.6	368.346	39938	0.00031617	0.00039323	1.79E-165	8.03E-167	0.20265	1.14E-10	0.00096246	1.20E-05	7.4457	0.079135	3.63E-05	2.75E-08	0.024993	3.7755	0.00015766	0.0023101	664.17	0.39456	0.033559	7.93E-08	0.38128	125.7948718	6.2941	4.55E-05	195.04	0.80176	0.0032429	5.3243	6.9416e-321	0.67414	4.04E-10	1.2406e-320	0.16816	645.125	450.18
29.7	368.346	39939	0.00031617	0.00039323	4.99E-166	2.20E-167	0.20265	1.14E-10	0.00095776	1.19E-05	7.4459	0.079414	3.63E-05	2.76E-08	0.024992	3.7675	0.00015741	0.0023102	664.17	0.39463	0.033564	7.90E-08	0.3813	125.7948718	6.2941	4.55E-05	194.98	0.80177	0.0032429	5.3244	6.9416e-321	0.67417	4.04E-10	1.2411e-320	0.16818	645.151	450.18
29.8	368.346	39939	0.00031617	0.00039323	1.39E-166	6.06E-168	0.20265	1.14E-10	0.00095438	1.19E-05	7.4459	0.079693	3.63E-05	2.77E-08	0.024991	3.7617	0.00015723	0.0023102	664.18	0.39469	0.033567	7.87E-08	0.38132	125.7884615	6.2941	4.55E-05	194.94	0.80178	0.003243	5.3244	6.9416e-321	0.67418	4.04E-10	1.2416e-320	0.1682	645.164	450.18
29.9	368.346	39940	0.00031617	0.00039323	4.15E-167	1.77E-168	0.20265	1.14E-10	0.00095234	1.19E-05	7.446	0.079973	3.63E-05	2.78E-08	0.02499	3.7583	0.00015712	0.0023102	664.18	0.39472	0.033569	7.86E-08	0.38133	125.7884615	6.2941	4.55E-05	194.91	0.80178	0.003243	5.3245	6.9416e-321	0.67419	4.04E-10	1.2416e-320	0.16821	645.177	450.18
30	368.346	39940	0.00031617	0.00039323	2.14E-167	9.04E-169	0.20265	1.14E-10	0.00095165	1.19E-05	7.446	0.080252	3.63E-05	2.78E-08	0.02499	3.7571	0.00015708	0.0023102	664.18	0.39473	0.03357	7.85E-08	0.38133	125.7884615	6.2941	4.55E-05	194.91	0.80178	0.003243	5.3245	6.9466e-321	0.6742	4.04E-10	1.2416e-320	0.16821	645.177	450.18
