z	 POPzt	 POCzt	 DOPzt	 DOCzt	 O2zt	 NO3zt	 NH4zt	 NH3zt	 FeOH3zt	 FeOOHzt	 Fe2zt	 SO4zt	 H2Szt	 HSzt	 PO4zt	 PO4adsazt	 PO4adsbzt	 S0zt	 S8zt	 FeSzt	 FeS2zt	 AlOH3zt	 Ca2zt	 Ca3PO42zt	 OMSzt	 Hzt	 CaCO3zt	 CO2zt	 CO3zt	 HCO3zt	 H2CO3zt	 Chlzt	 CH4aq	 CH4g	 FeCO3	 Fe3PO42	 PO4adsc
16.9	299.93	9416.3	0.0002494	0.00026302	1.3839e-94	3.6478e-95	0.259	1.4554e-10	232.45	12.755	0.76448	0.038358	1.8823e-08	7.3591e-11	0.0024659	156.19	88.049	0.0011493	330.42	0.00012438	0.097	0.87057	0.31575	123.59	5.8149	1e-05	272.41	0.07267	0.006006	2.1988	5.3903e-321	0.37761	1.6715e-12	8.8833e-321	1677.5	104.55	38.5
17	300	9416.2	0.00024949	0.00026321	3.8465e-95	9.9934e-96	0.25908	1.4559e-10	229.44	12.754	0.76414	0.038626	1.9429e-08	7.4929e-11	0.0024666	154.91	88.049	0.0011495	330.48	0.00012551	0.097558	0.87023	0.31556	124.07	5.8149	1e-05	270.82	0.072597	0.0060004	2.1966	5.415e-321	0.37773	1.6931e-12	8.9327e-321	1680.6	104.95	38.688
17.1	300.07	9416.1	0.00024959	0.00026341	1.0692e-95	2.7378e-96	0.25916	1.4564e-10	226.47	12.754	0.76381	0.038895	2.0051e-08	7.6288e-11	0.0024672	153.63	88.048	0.0011497	330.55	0.00012663	0.098114	0.86989	0.31537	124.55	5.8149	1e-05	269.25	0.072525	0.0059949	2.1944	5.4347e-321	0.37784	1.7147e-12	8.9772e-321	1683.7	105.35	38.874
17.2	300.14	9416	0.00024969	0.00026361	2.9718e-96	7.5004e-97	0.25924	1.4568e-10	223.54	12.754	0.76348	0.039164	2.0691e-08	7.7666e-11	0.0024679	152.37	88.047	0.00115	330.62	0.00012775	0.098667	0.86956	0.31517	125.02	5.8149	1e-05	267.69	0.072454	0.0059895	2.1922	5.4495e-321	0.37796	1.7364e-12	9.0266e-321	1686.7	105.74	39.06
17.3	300.21	9415.9	0.00024978	0.00026382	8.2603e-97	2.0548e-97	0.25932	1.4572e-10	220.64	12.754	0.76316	0.039433	2.1349e-08	7.9065e-11	0.0024685	151.12	88.047	0.0011502	330.68	0.00012887	0.099217	0.86923	0.31497	125.49	5.8149	1e-05	266.14	0.072383	0.0059842	2.19	5.4693e-321	0.37808	1.758e-12	9.071e-321	1689.7	106.14	39.244
17.4	300.28	9415.8	0.00024988	0.00026402	2.296e-97	5.6293e-98	0.2594	1.4577e-10	217.79	12.754	0.76284	0.039702	2.2026e-08	8.0483e-11	0.0024691	149.88	88.046	0.0011504	330.75	0.00012999	0.099765	0.8689	0.31477	125.95	5.8149	1e-05	264.61	0.072314	0.0059789	2.1879	5.4891e-321	0.3782	1.7797e-12	9.1106e-321	1692.6	106.53	39.428
17.5	300.35	9415.7	0.00024997	0.00026423	6.3818e-98	1.5422e-98	0.25947	1.4581e-10	214.98	12.754	0.76252	0.039972	2.272e-08	8.1923e-11	0.0024697	148.66	88.045	0.0011507	330.82	0.0001311	0.10031	0.86857	0.31457	126.42	5.8149	1e-05	263.09	0.072245	0.0059736	2.1858	5.5088e-321	0.37831	1.8013e-12	9.1501e-321	1695.5	106.91	39.61
17.6	300.42	9415.6	0.00025007	0.00026444	1.7738e-98	4.225e-99	0.25954	1.4585e-10	212.21	12.753	0.76221	0.040242	2.3434e-08	8.3383e-11	0.0024703	147.44	88.045	0.0011509	330.88	0.00013222	0.10085	0.86824	0.31437	126.87	5.8149	1e-05	261.58	0.072177	0.0059685	2.1837	5.5335e-321	0.37843	1.8229e-12	9.1896e-321	1698.4	107.29	39.792
17.7	300.49	9415.5	0.00025016	0.00026465	4.9305e-99	1.1575e-99	0.25961	1.4589e-10	209.48	12.753	0.7619	0.040512	2.4167e-08	8.4865e-11	0.0024709	146.24	88.044	0.0011511	330.95	0.00013333	0.10139	0.86792	0.31416	127.33	5.8149	1e-05	260.09	0.07211	0.0059634	2.1816	5.5533e-321	0.37855	1.8446e-12	9.2341e-321	1701.2	107.67	39.972
17.8	300.55	9415.4	0.00025025	0.00026486	1.3705e-99	3.171e-100	0.25968	1.4593e-10	206.78	12.753	0.7616	0.040782	2.492e-08	8.6367e-11	0.0024714	145.04	88.043	0.0011513	331.01	0.00013443	0.10193	0.8676	0.31395	127.78	5.8149	1e-05	258.61	0.072044	0.0059583	2.1796	5.5731e-321	0.37867	1.8662e-12	9.2736e-321	1704	108.05	40.152
17.9	300.62	9415.3	0.00025034	0.00026507	3.8092e-100	8.6873e-101	0.25975	1.4597e-10	204.12	12.753	0.7613	0.041052	2.5693e-08	8.7891e-11	0.002472	143.86	88.043	0.0011516	331.07	0.00013554	0.10247	0.86728	0.31375	128.22	5.8149	1e-05	257.14	0.071979	0.0059533	2.1776	5.5928e-321	0.37879	1.8878e-12	9.3181e-321	1706.7	108.42	40.33
18	300.69	9415.2	0.00025044	0.00026529	1.0588e-100	2.38e-101	0.25982	1.46e-10	201.5	12.753	0.761	0.041322	2.6486e-08	8.9437e-11	0.0024725	142.69	88.042	0.0011518	331.14	0.00013664	0.103	0.86696	0.31353	128.67	5.8149	1e-05	255.69	0.071914	0.0059484	2.1756	5.6126e-321	0.3789	1.9094e-12	9.3477e-321	1709.4	108.79	40.507
18.1	300.75	9415.1	0.00025053	0.0002655	2.943e-101	6.5201e-102	0.25988	1.4604e-10	198.92	12.752	0.76071	0.041593	2.73e-08	9.1004e-11	0.0024731	141.53	88.042	0.001152	331.2	0.00013774	0.10353	0.86665	0.31332	129.11	5.8149	1e-05	254.25	0.07185	0.0059436	2.1736	5.6274e-321	0.37902	1.931e-12	9.3872e-321	1712.1	109.16	40.684
18.2	300.82	9415	0.00025062	0.00026572	8.1801e-102	1.7863e-102	0.25995	1.4608e-10	196.37	12.752	0.76042	0.041864	2.8135e-08	9.2594e-11	0.0024736	140.38	88.041	0.0011522	331.26	0.00013883	0.10405	0.86634	0.31311	129.54	5.8149	1e-05	252.83	0.071787	0.0059387	2.1717	5.6472e-321	0.37914	1.9526e-12	9.4268e-321	1714.7	109.52	40.859
18.3	300.88	9414.9	0.0002507	0.00026593	2.2737e-102	4.8936e-103	0.26001	1.4611e-10	193.86	12.752	0.76013	0.042135	2.8992e-08	9.4205e-11	0.0024741	139.24	88.04	0.0011524	331.32	0.00013992	0.10458	0.86603	0.31289	129.97	5.8149	1e-05	251.41	0.071725	0.005934	2.1698	5.6719e-321	0.37926	1.9741e-12	9.4614e-321	1717.2	109.88	41.033
18.4	300.95	9414.8	0.00025079	0.00026615	6.3199e-103	1.3406e-103	0.26007	1.4615e-10	191.38	12.752	0.75985	0.042406	2.9871e-08	9.5839e-11	0.0024746	138.12	88.04	0.0011526	331.39	0.00014101	0.1051	0.86572	0.31268	130.4	5.8149	1e-05	250.02	0.071664	0.0059293	2.1679	5.6966e-321	0.37938	1.9956e-12	9.5009e-321	1719.8	110.23	41.206
18.5	301.01	9414.7	0.00025088	0.00026637	1.7566e-103	3.6728e-104	0.26013	1.4618e-10	188.94	12.752	0.75957	0.042677	3.0771e-08	9.7495e-11	0.002475	137	88.039	0.0011529	331.45	0.00014209	0.10561	0.86542	0.31246	130.82	5.8149	1e-05	248.63	0.071603	0.0059247	2.166	5.7114e-321	0.37949	2.017e-12	9.5503e-321	1722.3	110.59	41.378
18.6	301.08	9414.6	0.00025097	0.00026658	4.8827e-104	1.0062e-104	0.26019	1.4621e-10	186.53	12.751	0.75929	0.042948	3.1695e-08	9.9174e-11	0.0024755	135.9	88.038	0.0011531	331.51	0.00014318	0.10613	0.86511	0.31224	131.24	5.8149	1e-05	247.26	0.071543	0.0059201	2.1641	5.7312e-321	0.37961	2.0384e-12	9.5898e-321	1724.7	110.94	41.549
18.7	301.14	9414.5	0.00025105	0.0002668	1.3572e-104	2.7566e-105	0.26025	1.4625e-10	184.16	12.751	0.75902	0.04322	3.2641e-08	1.0088e-10	0.0024759	134.8	88.038	0.0011533	331.57	0.00014425	0.10664	0.86481	0.31202	131.66	5.8149	1e-05	245.9	0.071484	0.0059156	2.1623	5.7509e-321	0.37973	2.0598e-12	9.6343e-321	1727.2	111.28	41.719
18.8	301.2	9414.5	0.00025114	0.00026702	3.7723e-105	7.5519e-106	0.26031	1.4628e-10	181.82	12.751	0.75875	0.043491	3.361e-08	1.026e-10	0.0024764	133.72	88.037	0.0011535	331.63	0.00014532	0.10715	0.86451	0.3118	132.07	5.8149	1e-05	244.55	0.071425	0.0059111	2.1605	5.7707e-321	0.37984	2.0811e-12	9.6738e-321	1729.6	111.62	41.888
18.9	301.27	9414.4	0.00025122	0.00026723	1.0485e-105	2.0689e-106	0.26036	1.4631e-10	179.52	12.751	0.75849	0.043763	3.4603e-08	1.0435e-10	0.0024768	132.65	88.037	0.0011537	331.69	0.00014639	0.10765	0.86422	0.31158	132.48	5.8149	1e-05	243.22	0.071367	0.0059067	2.1587	5.7855e-321	0.37996	2.1024e-12	9.7183e-321	1731.9	111.96	42.056
19	301.33	9414.3	0.00025131	0.00026745	2.9144e-106	5.668e-107	0.26042	1.4634e-10	177.25	12.751	0.75823	0.044035	3.5619e-08	1.0612e-10	0.0024772	131.59	88.036	0.0011539	331.75	0.00014745	0.10816	0.86392	0.31136	132.89	5.8149	1e-05	241.9	0.07131	0.0059023	2.157	5.8053e-321	0.38008	2.1236e-12	9.7627e-321	1734.2	112.3	42.222
19.1	301.39	9414.3	0.00025139	0.00026767	8.1008e-107	1.5528e-107	0.26047	1.4637e-10	175.01	12.75	0.75797	0.044307	3.666e-08	1.0791e-10	0.0024776	130.54	88.035	0.0011541	331.8	0.00014851	0.10866	0.86363	0.31114	133.29	5.8149	1e-05	240.6	0.071254	0.005898	2.1552	5.8201e-321	0.38019	2.1448e-12	9.7973e-321	1736.5	112.63	42.387
19.2	301.45	9414.2	0.00025147	0.00026788	2.2517e-107	4.254e-108	0.26052	1.464e-10	172.8	12.75	0.75772	0.04458	3.7725e-08	1.0973e-10	0.002478	129.5	88.035	0.0011543	331.86	0.00014957	0.10915	0.86334	0.31092	133.69	5.8149	1e-05	239.31	0.071198	0.0058937	2.1535	5.8349e-321	0.38031	2.1659e-12	9.8368e-321	1738.7	112.96	42.552
19.3	301.51	9414.1	0.00025155	0.0002681	6.2586e-108	1.1654e-108	0.26057	1.4643e-10	170.62	12.75	0.75747	0.044852	3.8815e-08	1.1157e-10	0.0024784	128.47	88.034	0.0011545	331.92	0.00015062	0.10965	0.86306	0.31069	134.08	5.8149	1e-05	238.03	0.071143	0.0058895	2.1518	5.8497e-321	0.38043	2.1869e-12	9.8813e-321	1741	113.29	42.715
19.4	301.57	9414.1	0.00025163	0.00026832	1.7396e-108	3.1928e-109	0.26063	1.4646e-10	168.48	12.75	0.75722	0.045125	3.993e-08	1.1344e-10	0.0024788	127.45	88.034	0.0011547	331.98	0.00015166	0.11013	0.86277	0.31047	134.47	5.8149	1e-05	236.76	0.071089	0.0058854	2.1502	5.8646e-321	0.38054	2.2078e-12	9.9258e-321	1743.1	113.61	42.877
19.5	301.63	9414	0.00025171	0.00026853	4.8353e-109	8.7469e-110	0.26067	1.4649e-10	166.36	12.75	0.75698	0.045397	4.107e-08	1.1533e-10	0.0024791	126.45	88.033	0.0011549	332.03	0.0001527	0.11062	0.86249	0.31025	134.86	5.8149	1e-05	235.51	0.071035	0.0058813	2.1485	5.8893e-321	0.38066	2.2287e-12	9.9653e-321	1745.3	113.93	43.037
19.6	301.69	9414	0.00025179	0.00026875	1.344e-109	2.3963e-110	0.26072	1.4651e-10	164.28	12.749	0.75674	0.04567	4.2235e-08	1.1724e-10	0.0024795	125.45	88.032	0.0011551	332.09	0.00015374	0.1111	0.86221	0.31003	135.24	5.8149	1e-05	234.27	0.070982	0.0058772	2.1469	5.9041e-321	0.38077	2.2495e-12	9.9999e-321	1747.4	114.25	43.197
19.7	301.75	9413.9	0.00025186	0.00026896	3.7357e-110	6.5649e-111	0.26077	1.4654e-10	162.23	12.749	0.7565	0.045943	4.3426e-08	1.1918e-10	0.0024798	124.46	88.032	0.0011553	332.14	0.00015477	0.11158	0.86193	0.3098	135.62	5.8149	1e-05	233.04	0.07093	0.0058732	2.1453	5.9189e-321	0.38089	2.2703e-12	1.0039e-320	1749.5	114.56	43.355
19.8	301.81	9413.9	0.00025194	0.00026917	1.0384e-110	1.7985e-111	0.26082	1.4657e-10	160.21	12.749	0.75627	0.046216	4.4644e-08	1.2114e-10	0.0024801	123.49	88.031	0.0011555	332.2	0.00015579	0.11206	0.86166	0.30958	135.99	5.8149	1e-05	231.82	0.070879	0.0058693	2.1437	5.9337e-321	0.381	2.2909e-12	1.0074e-320	1751.5	114.87	43.513
19.9	301.87	9413.9	0.00025202	0.00026938	2.8862e-111	4.9272e-112	0.26086	1.4659e-10	158.21	12.749	0.75604	0.046489	4.5887e-08	1.2312e-10	0.0024805	122.52	88.031	0.0011557	332.25	0.00015681	0.11253	0.86139	0.30936	136.36	5.8149	1e-05	230.62	0.070828	0.0058654	2.1421	5.9486e-321	0.38112	2.3115e-12	1.0109e-320	1753.5	115.18	43.669
20	301.92	9413.8	0.00025209	0.0002696	8.0222e-112	1.3498e-112	0.26091	1.4662e-10	156.25	12.749	0.75582	0.046762	4.7157e-08	1.2513e-10	0.0024808	121.57	88.03	0.0011558	332.31	0.00015783	0.113	0.86112	0.30913	136.73	5.8149	1e-05	229.43	0.070778	0.0058616	2.1406	5.9733e-321	0.38123	2.332e-12	1.0148e-320	1755.5	115.48	43.824
20.1	301.98	9413.8	0.00025216	0.0002698	2.2298e-112	3.698e-113	0.26095	1.4664e-10	154.32	12.748	0.75559	0.047036	4.8453e-08	1.2717e-10	0.0024811	120.63	88.029	0.001156	332.36	0.00015883	0.11347	0.86085	0.30891	137.1	5.8149	1e-05	228.26	0.070728	0.0058578	2.139	5.9881e-321	0.38135	2.3524e-12	1.0183e-320	1757.5	115.78	43.977
20.2	302.04	9413.8	0.00025224	0.00027001	6.1979e-113	1.0131e-113	0.26099	1.4666e-10	152.41	12.748	0.75537	0.047309	4.9776e-08	1.2923e-10	0.0024813	119.69	88.029	0.0011562	332.41	0.00015984	0.11393	0.86058	0.30869	137.46	5.8149	1e-05	227.09	0.070679	0.005854	2.1375	6.0078e-321	0.38146	2.3726e-12	1.0222e-320	1759.4	116.08	44.13
20.3	302.09	9413.8	0.00025231	0.00027022	1.7227e-113	2.7755e-114	0.26104	1.4669e-10	150.53	12.748	0.75516	0.047583	5.1126e-08	1.3131e-10	0.0024816	118.77	88.028	0.0011564	332.47	0.00016083	0.11439	0.86032	0.30847	137.81	5.8149	1e-05	225.94	0.070631	0.0058503	2.136	6.0276e-321	0.38157	2.3928e-12	1.0262e-320	1761.3	116.37	44.281
20.4	302.15	9413.7	0.00025238	0.00027043	4.7884e-114	7.6037e-115	0.26108	1.4671e-10	148.68	12.748	0.75495	0.047857	5.2503e-08	1.3342e-10	0.0024819	117.86	88.028	0.0011566	332.52	0.00016182	0.11485	0.86006	0.30825	138.17	5.8149	1e-05	224.81	0.070583	0.0058467	2.1346	6.0424e-321	0.38168	2.4129e-12	1.0296e-320	1763.1	116.66	44.431
20.5	302.2	9413.7	0.00025245	0.00027063	1.331e-114	2.0831e-115	0.26112	1.4673e-10	146.86	12.748	0.75474	0.048131	5.3906e-08	1.3555e-10	0.0024821	116.96	88.027	0.0011568	332.57	0.00016281	0.1153	0.8598	0.30802	138.52	5.8149	1e-05	223.68	0.070536	0.0058431	2.1331	6.0572e-321	0.3818	2.4329e-12	1.0331e-320	1765	116.95	44.579
20.6	302.26	9413.7	0.00025252	0.00027084	3.6995e-115	5.7069e-116	0.26116	1.4676e-10	145.07	12.748	0.75453	0.048404	5.5337e-08	1.3771e-10	0.0024824	116.07	88.027	0.0011569	332.62	0.00016379	0.11575	0.85955	0.3078	138.86	5.8149	1e-05	222.57	0.07049	0.0058395	2.1317	6.0721e-321	0.38191	2.4528e-12	1.037e-320	1766.8	117.23	44.727
20.7	302.31	9413.7	0.00025259	0.00027104	1.0283e-115	1.5634e-116	0.26119	1.4678e-10	143.3	12.747	0.75433	0.048679	5.6796e-08	1.3989e-10	0.0024826	115.18	88.026	0.0011571	332.67	0.00016476	0.11619	0.85929	0.30759	139.21	5.8149	1e-05	221.47	0.070444	0.005836	2.1303	6.0869e-321	0.38202	2.4725e-12	1.04e-320	1768.5	117.51	44.873
20.8	302.37	9413.7	0.00025265	0.00027124	2.8582e-116	4.2832e-117	0.26123	1.468e-10	141.56	12.747	0.75413	0.048953	5.8281e-08	1.4209e-10	0.0024828	114.31	88.026	0.0011573	332.72	0.00016572	0.11663	0.85904	0.30737	139.54	5.8149	1e-05	220.38	0.070399	0.0058325	2.1289	6.1067e-321	0.38213	2.4922e-12	1.044e-320	1770.3	117.79	45.018
20.9	302.42	9413.7	0.00025272	0.00027144	7.9444e-117	1.1734e-117	0.26127	1.4682e-10	139.85	12.747	0.75393	0.049227	5.9794e-08	1.4432e-10	0.0024831	113.45	88.025	0.0011575	332.77	0.00016668	0.11707	0.85879	0.30715	139.88	5.8149	1e-05	219.3	0.070354	0.0058291	2.1275	6.1215e-321	0.38224	2.5117e-12	1.0479e-320	1772	118.07	45.162
21	302.47	9413.7	0.00025278	0.00027163	2.2082e-117	3.2147e-118	0.26131	1.4684e-10	138.16	12.747	0.75374	0.049501	6.1334e-08	1.4658e-10	0.0024833	112.6	88.025	0.0011576	332.82	0.00016763	0.11751	0.85855	0.30693	140.21	5.8149	1e-05	218.24	0.07031	0.0058257	2.1262	6.1363e-321	0.38235	2.5311e-12	1.0514e-320	1773.7	118.34	45.304
21.1	302.52	9413.7	0.00025285	0.00027183	6.1378e-118	8.807e-119	0.26134	1.4686e-10	136.5	12.747	0.75355	0.049776	6.2901e-08	1.4886e-10	0.0024835	111.76	88.024	0.0011578	332.87	0.00016858	0.11794	0.8583	0.30671	140.54	5.8149	1e-05	217.19	0.070267	0.0058224	2.1248	6.1561e-321	0.38246	2.5504e-12	1.0548e-320	1775.4	118.61	45.445
21.2	302.58	9413.8	0.00025291	0.00027202	1.706e-118	2.4127e-119	0.26138	1.4688e-10	134.87	12.746	0.75336	0.050051	6.4495e-08	1.5116e-10	0.0024837	110.93	88.023	0.001158	332.92	0.00016952	0.11836	0.85806	0.3065	140.86	5.8149	1e-05	216.16	0.070224	0.0058191	2.1235	6.1758e-321	0.38257	2.5696e-12	1.0583e-320	1777	118.87	45.585
21.3	302.63	9413.8	0.00025297	0.00027222	4.742e-119	6.6099e-120	0.26141	1.469e-10	133.26	12.746	0.75318	0.050325	6.6117e-08	1.5349e-10	0.0024838	110.11	88.023	0.0011581	332.96	0.00017045	0.11878	0.85782	0.30629	141.18	5.8149	1e-05	215.13	0.070182	0.0058159	2.1222	6.1906e-321	0.38268	2.5886e-12	1.0627e-320	1778.6	119.14	45.723
21.4	302.68	9413.8	0.00025303	0.00027241	1.318e-119	1.8109e-120	0.26144	1.4692e-10	131.67	12.746	0.753	0.0506	6.7765e-08	1.5584e-10	0.002484	109.3	88.022	0.0011583	333.01	0.00017137	0.1192	0.85759	0.30607	141.5	5.8149	1e-05	214.12	0.07014	0.0058127	2.1209	6.2055e-321	0.38278	2.6075e-12	1.0667e-320	1780.2	119.4	45.86
21.5	302.73	9413.8	0.00025309	0.0002726	3.6636e-120	4.961e-121	0.26148	1.4694e-10	130.11	12.746	0.75282	0.050875	6.944e-08	1.5821e-10	0.0024842	108.5	88.022	0.0011585	333.06	0.00017229	0.11962	0.85735	0.30586	141.81	5.8149	1e-05	213.12	0.070099	0.0058095	2.1197	6.2203e-321	0.38289	2.6262e-12	1.0697e-320	1781.7	119.65	45.996
21.6	302.78	9413.9	0.00025315	0.00027278	1.0183e-120	1.3591e-121	0.26151	1.4695e-10	128.58	12.746	0.75265	0.05115	7.1142e-08	1.6061e-10	0.0024843	107.71	88.021	0.0011586	333.1	0.0001732	0.12003	0.85712	0.30565	142.12	5.8149	1e-05	212.13	0.070059	0.0058064	2.1184	6.2351e-321	0.383	2.6449e-12	1.0726e-320	1783.3	119.9	46.131
21.7	302.83	9413.9	0.00025321	0.00027297	2.8304e-121	3.7234e-122	0.26154	1.4697e-10	127.07	12.745	0.75247	0.051425	7.2871e-08	1.6303e-10	0.0024845	106.93	88.021	0.0011588	333.15	0.0001741	0.12044	0.8569	0.30544	142.42	5.8149	1e-05	211.15	0.070019	0.0058034	2.1172	6.2499e-321	0.3831	2.6633e-12	1.0761e-320	1784.8	120.15	46.264
21.8	302.88	9413.9	0.00025327	0.00027315	7.8673e-122	1.0201e-122	0.26157	1.4699e-10	125.58	12.745	0.75231	0.0517	7.4626e-08	1.6548e-10	0.0024846	106.16	88.02	0.0011589	333.19	0.000175	0.12084	0.85667	0.30523	142.73	5.8149	1e-05	210.19	0.06998	0.0058004	2.116	6.2648e-321	0.3832	2.6817e-12	1.0795e-320	1786.3	120.4	46.396
21.9	302.92	9414	0.00025333	0.00027333	2.1868e-122	2.7945e-123	0.2616	1.4701e-10	124.12	12.745	0.75214	0.051975	7.6406e-08	1.6794e-10	0.0024848	105.4	88.02	0.0011591	333.24	0.00017589	0.12124	0.85645	0.30502	143.02	5.8149	1e-05	209.24	0.069941	0.0057974	2.1148	6.2845e-321	0.38331	2.6999e-12	1.083e-320	1787.7	120.65	46.526
22	302.97	9414	0.00025338	0.00027351	6.0782e-123	7.6559e-124	0.26163	1.4702e-10	122.68	12.745	0.75198	0.052251	7.8213e-08	1.7044e-10	0.0024849	104.65	88.019	0.0011592	333.28	0.00017677	0.12163	0.85622	0.30482	143.32	5.8149	1e-05	208.3	0.069903	0.0057944	2.1136	6.2993e-321	0.38341	2.7179e-12	1.086e-320	1789.1	120.89	46.656
22.1	303.02	9414.1	0.00025344	0.00027369	1.6895e-123	2.0974e-124	0.26166	1.4704e-10	121.27	12.745	0.75182	0.052526	8.0044e-08	1.7295e-10	0.002485	103.91	88.019	0.0011594	333.33	0.00017764	0.12203	0.85601	0.30461	143.61	5.8149	1e-05	207.37	0.069865	0.0057916	2.1124	6.3142e-321	0.38351	2.7358e-12	1.0889e-320	1790.5	121.12	46.783
22.2	303.07	9414.1	0.00025349	0.00027386	4.696e-124	5.746e-125	0.26169	1.4706e-10	119.87	12.745	0.75166	0.052802	8.1901e-08	1.7549e-10	0.0024851	103.18	88.018	0.0011595	333.37	0.0001785	0.12241	0.85579	0.30441	143.9	5.8149	1e-05	206.46	0.069828	0.0057887	2.1113	6.329e-321	0.38362	2.7535e-12	1.0919e-320	1791.9	121.36	46.91
22.3	303.11	9414.2	0.00025354	0.00027404	1.3053e-124	1.5742e-125	0.26172	1.4707e-10	118.51	12.744	0.7515	0.053077	8.3782e-08	1.7804e-10	0.0024852	102.46	88.018	0.0011597	333.41	0.00017936	0.1228	0.85558	0.30421	144.18	5.8149	1e-05	205.56	0.069792	0.0057859	2.1102	6.3438e-321	0.38372	2.7711e-12	1.0953e-320	1793.3	121.59	47.035
22.4	303.16	9414.2	0.0002536	0.00027421	3.628e-125	4.3126e-126	0.26174	1.4709e-10	117.16	12.744	0.75135	0.053353	8.5688e-08	1.8062e-10	0.0024853	101.75	88.017	0.0011598	333.45	0.00018021	0.12317	0.85536	0.30401	144.46	5.8149	1e-05	204.67	0.069756	0.0057831	2.1091	6.3537e-321	0.38382	2.7885e-12	1.0988e-320	1794.6	121.82	47.158
22.5	303.2	9414.3	0.00025365	0.00027438	1.0084e-125	1.1815e-126	0.26177	1.471e-10	115.84	12.744	0.7512	0.053629	8.7617e-08	1.8322e-10	0.0024854	101.05	88.017	0.00116	333.5	0.00018105	0.12355	0.85516	0.30381	144.74	5.8149	1e-05	203.79	0.06972	0.0057804	2.108	6.3685e-321	0.38392	2.8058e-12	1.1023e-320	1795.9	122.04	47.281
22.6	303.25	9414.3	0.0002537	0.00027454	2.803e-126	3.2368e-127	0.2618	1.4712e-10	114.53	12.744	0.75106	0.053904	8.957e-08	1.8585e-10	0.0024855	100.36	88.017	0.0011601	333.54	0.00018188	0.12392	0.85495	0.30362	145.01	5.8149	1e-05	202.92	0.069685	0.0057777	2.1069	6.3734e-321	0.38402	2.8229e-12	1.1057e-320	1797.2	122.27	47.402
22.7	303.29	9414.4	0.00025375	0.00027471	7.791e-127	8.8674e-128	0.26182	1.4713e-10	113.25	12.744	0.75092	0.05418	9.1545e-08	1.8849e-10	0.0024856	99.682	88.016	0.0011603	333.58	0.0001827	0.12429	0.85475	0.30342	145.28	5.8149	1e-05	202.07	0.069651	0.0057751	2.1058	6.3833e-321	0.38411	2.8398e-12	1.1092e-320	1798.5	122.49	47.521
22.8	303.34	9414.5	0.0002538	0.00027487	2.1656e-127	2.4293e-128	0.26185	1.4714e-10	112	12.744	0.75077	0.054456	9.3543e-08	1.9115e-10	0.0024857	99.011	88.016	0.0011604	333.62	0.00018351	0.12465	0.85455	0.30323	145.54	5.8149	1e-05	201.22	0.069617	0.0057725	2.1048	6.3932e-321	0.38421	2.8565e-12	1.1131e-320	1799.7	122.7	47.639
22.9	303.38	9414.5	0.00025384	0.00027503	6.0193e-128	6.6553e-129	0.26187	1.4716e-10	110.76	12.743	0.75064	0.054732	9.5562e-08	1.9384e-10	0.0024857	98.349	88.015	0.0011605	333.66	0.00018432	0.12501	0.85435	0.30304	145.81	5.8149	1e-05	200.39	0.069584	0.0057699	2.1038	6.4031e-321	0.38431	2.8731e-12	1.1166e-320	1800.9	122.92	47.756
23	303.42	9414.6	0.00025389	0.00027519	1.6731e-128	1.8233e-129	0.26189	1.4717e-10	109.55	12.743	0.7505	0.055009	9.7602e-08	1.9654e-10	0.0024858	97.697	88.015	0.0011607	333.7	0.00018512	0.12536	0.85415	0.30285	146.06	5.8149	1e-05	199.58	0.069551	0.0057674	2.1028	6.413e-321	0.3844	2.8895e-12	1.1205e-320	1802.1	123.13	47.871
23.1	303.46	9414.7	0.00025394	0.00027534	4.6504e-129	4.995e-130	0.26192	1.4718e-10	108.35	12.743	0.75037	0.055285	9.9662e-08	1.9926e-10	0.0024859	97.055	88.014	0.0011608	333.73	0.00018591	0.12571	0.85396	0.30266	146.32	5.8149	1e-05	198.77	0.069519	0.0057649	2.1018	6.4327e-321	0.3845	2.9057e-12	1.124e-320	1803.3	123.33	47.985
23.2	303.51	9414.8	0.00025398	0.0002755	1.2926e-129	1.3684e-130	0.26194	1.472e-10	107.18	12.743	0.75024	0.055561	1.0174e-07	2.02e-10	0.0024859	96.423	88.014	0.0011609	333.77	0.00018669	0.12605	0.85377	0.30248	146.57	5.8149	1e-05	197.97	0.069487	0.0057625	2.1008	6.4476e-321	0.38459	2.9218e-12	1.127e-320	1804.4	123.54	48.097
23.3	303.55	9414.8	0.00025403	0.00027565	3.5929e-130	3.749e-131	0.26196	1.4721e-10	106.03	12.743	0.75011	0.055837	1.0384e-07	2.0475e-10	0.002486	95.8	88.013	0.0011611	333.81	0.00018746	0.1264	0.85358	0.30229	146.82	5.8149	1e-05	197.19	0.069456	0.00576	2.0998	6.4624e-321	0.38468	2.9377e-12	1.1299e-320	1805.6	123.74	48.208
23.4	303.59	9414.9	0.00025407	0.0002758	9.9865e-131	1.0271e-131	0.26198	1.4722e-10	104.9	12.743	0.74999	0.056114	1.0596e-07	2.0753e-10	0.002486	95.186	88.013	0.0011612	333.85	0.00018822	0.12673	0.8534	0.30211	147.06	5.8149	1e-05	196.42	0.069425	0.0057577	2.0989	6.4772e-321	0.38477	2.9534e-12	1.1339e-320	1806.7	123.94	48.318
