z	 POPzt	 POCzt	 DOPzt	 DOCzt	 O2zt	 NO3zt	 NH4zt	 NH3zt	 FeOH3zt	 FeOOHzt	 Fe2zt	 SO4zt	 H2Szt	 HSzt	 PO4zt	 PO4adsazt	 PO4adsbzt	 S0zt	 S8zt	 FeSzt	 FeS2zt	 AlOH3zt	 Ca2zt	 Ca3PO42zt	 OMSzt	 Hzt	 CaCO3zt	 CO2zt	 CO3zt	 HCO3zt	 H2CO3zt	 Chlzt	 CH4aq	 CH4g	 FeCO3	 Fe3PO42	 PO4adsc
0	356.72	11868	0.00043426	0.000939	0.13362	1.1943	0.010464	0	1987.8	19.432	2.6446e-08	3.9285e-05	0	1.8855e-13	0.00063547	692.02	81.714	0	355.01	8.9973e-08	0.0019787	1.2545	0.00026153	20.819	5.8149	1e-05	167.47	0.15058	0.00058106	0.68237	0	0.58898	0	0	0.20914	0.058816	0.11367
0.1	354.96	11535	0.00042883	0.00091424	0.074279	0.6544	0.041457	1.7771e-11	1945.5	19.431	0.040719	0.00024426	3.7742e-13	1.1348e-13	0.005957	691.92	81.714	0.0004462	355.05	5.3803e-07	0.003464	1.2533	0.00072563	21.737	5.8149	1e-05	164.86	0.13094	0.0029446	1.2244	4.4466e-323	0.57633	8.3266e-14	5.4347e-323	7.4327	2.0911	4.0397
0.2	353.76	11294	0.00042343	0.00088977	0.020646	0.17928	0.069471	3.3505e-11	1906.1	19.427	0.083514	0.00044269	7.1991e-13	7.134e-14	0.01007	691.57	81.714	0.00074875	355.12	3.4241e-06	0.0072811	1.2522	0.0011502	22.672	5.8149	1e-05	162.58	0.11402	0.0044625	1.6469	8.3991e-323	0.56773	3.5315e-13	1.1364e-322	14.78	4.2642	8.0299
0.3	352.95	11121	0.00041806	0.00086552	0.0057387	0.049115	0.087525	4.5233e-11	1869.9	19.422	0.12674	0.00063398	9.9727e-13	9.6044e-14	0.01275	690.91	81.713	0.00093554	355.23	1.2019e-05	0.012962	1.2512	0.0015279	23.611	5.8149	1e-05	160.61	0.099013	0.0052945	1.9296	1.2352e-322	0.56131	1.1983e-12	1.6798e-322	22.149	6.6556	12.027
0.4	352.51	11011	0.00041273	0.0008415	0.0015951	0.013456	0.099884	5.3312e-11	1837	19.416	0.16796	0.00082118	1.2388e-12	1.3985e-13	0.01383	689.86	81.712	0.0010509	355.35	2.6344e-05	0.019695	1.2503	0.0018654	24.554	5.8149	1e-05	158.91	0.088841	0.0057988	2.1112	1.6798e-322	0.55701	2.6405e-12	2.2727e-322	29.544	9.3487	16.03
0.5	352.34	10951	0.00040745	0.00081767	0.00044337	0.0036863	0.10802	5.8885e-11	1807.1	19.41	0.20597	0.0010067	1.4437e-12	1.9402e-13	0.013467	688.41	81.711	0.0011223	355.48	4.4439e-05	0.027018	1.2496	0.002172	25.499	5.8149	1e-05	157.45	0.081843	0.0060997	2.2154	2.1245e-322	0.55425	4.8017e-12	2.915e-322	36.968	12.356	20.039
0.6	352.36	10925	0.00040223	0.00079404	0.00012324	0.0010099	0.11351	6.2806e-11	1779.8	19.404	0.24077	0.0011917	1.6071e-12	2.5129e-13	0.012229	686.61	81.709	0.0011665	355.61	6.4663e-05	0.034716	1.2489	0.0024564	26.446	5.8149	1e-05	156.17	0.078203	0.0062765	2.2733	2.5691e-322	0.55215	7.372e-12	3.4585e-322	44.421	15.608	24.054
0.7	352.49	10923	0.00039708	0.00077062	3.4254e-05	0.00027667	0.11777	6.5731e-11	1754.5	19.398	0.27294	0.0013768	1.7242e-12	3.0488e-13	0.010741	684.51	81.707	0.001194	355.75	8.6156e-05	0.04269	1.2483	0.0027243	27.394	5.8149	1e-05	155.03	0.076969	0.0063898	2.3103	2.9644e-322	0.55014	1.0146e-11	4.0019e-322	51.907	19.011	28.073
0.8	352.7	10934	0.00039201	0.00074745	9.5211e-06	7.5796e-05	0.12159	6.8135e-11	1730.7	19.393	0.30302	0.0015621	1.7932e-12	3.5336e-13	0.0093781	682.17	81.704	0.0012111	355.89	0.00010854	0.050881	1.2478	0.0029781	28.344	5.8149	1e-05	153.97	0.077004	0.006476	2.3398	3.3596e-322	0.54792	1.3014e-11	4.5454e-322	59.426	22.498	32.096
0.9	352.95	10955	0.00038703	0.00072457	2.6464e-06	2.0765e-05	0.12527	7.0303e-11	1708.1	19.387	0.33135	0.0017479	1.8166e-12	3.9847e-13	0.0082621	679.62	81.701	0.0012219	356.04	0.00013164	0.059249	1.2473	0.0032183	29.295	5.8149	1e-05	152.98	0.07758	0.006552	2.3668	3.7549e-322	0.54537	1.5931e-11	5.0889e-322	66.981	26.035	36.122
1	353.21	10980	0.00038215	0.00070206	7.3559e-07	5.6887e-06	0.12887	7.2368e-11	1686.4	19.382	0.35809	0.001934	1.8e-12	4.4172e-13	0.0073782	676.91	81.698	0.0012287	356.18	0.00015535	0.067756	1.2467	0.0034448	30.247	5.8149	1e-05	152.01	0.078353	0.006624	2.3929	4.1502e-322	0.54242	1.8885e-11	5.6323e-322	74.571	29.607	40.152
1.1	353.49	11007	0.00037739	0.00067997	2.0446e-07	1.5585e-06	0.13243	7.4382e-11	1665.3	19.376	0.38332	0.0021207	1.7498e-12	4.8371e-13	0.006676	674.06	81.695	0.0012331	356.32	0.00017963	0.076373	1.2462	0.0036574	31.201	5.8149	1e-05	151.06	0.079188	0.0066942	2.4186	4.5454e-322	0.53908	2.1878e-11	6.1758e-322	82.198	33.206	44.184
1.2	353.77	11033	0.00037275	0.00065836	5.6831e-08	4.2696e-07	0.13596	7.6364e-11	1644.7	19.371	0.40714	0.0023078	1.6726e-12	5.2438e-13	0.0061144	671.1	81.692	0.001236	356.47	0.00020446	0.085077	1.2457	0.0038558	32.157	5.8149	1e-05	150.11	0.080038	0.0067631	2.444	4.9901e-322	0.5354	2.492e-11	6.8181e-322	89.862	36.826	48.218
1.3	354.04	11059	0.00036825	0.0006373	1.5796e-08	1.1697e-07	0.13944	7.8319e-11	1624.5	19.366	0.42961	0.0024955	1.5743e-12	5.6342e-13	0.0056786	668.04	81.688	0.001238	356.61	0.0002298	0.09385	1.2452	0.0040398	33.115	5.8149	1e-05	149.16	0.080882	0.0068308	2.4691	5.3853e-322	0.53143	2.8019e-11	7.411e-322	97.562	40.457	52.253
1.4	354.29	11083	0.00036389	0.00061685	4.3907e-09	3.2045e-08	0.14288	8.0248e-11	1604.5	19.36	0.45081	0.0026837	1.4605e-12	6.0055e-13	0.0053478	664.91	81.684	0.0012394	356.75	0.00025564	0.10268	1.2447	0.0042097	34.075	5.8149	1e-05	148.21	0.081711	0.0068971	2.4938	5.7806e-322	0.52724	3.1184e-11	7.9545e-322	105.3	44.094	56.29
1.5	354.54	11104	0.00035969	0.00059704	1.2204e-09	8.779e-09	0.14626	8.2148e-11	1584.9	19.355	0.47077	0.0028724	1.3361e-12	6.3532e-13	0.005092	661.71	81.681	0.0012405	356.9	0.00028195	0.11155	1.2442	0.0043658	35.037	5.8149	1e-05	147.24	0.082524	0.0069616	2.518	6.1758e-322	0.52293	3.4421e-11	8.4979e-322	113.07	47.735	60.326
1.6	354.78	11124	0.00035565	0.00057794	3.3922e-10	2.4051e-09	0.14959	8.4017e-11	1565.4	19.35	0.48952	0.0030618	1.2055e-12	6.6732e-13	0.0048884	658.45	81.677	0.0012413	357.04	0.00030873	0.12045	1.2437	0.0045089	36.001	5.8149	1e-05	146.27	0.083311	0.0070241	2.5415	6.5711e-322	0.51858	3.7736e-11	9.0908e-322	120.88	51.378	64.362
1.7	355	11141	0.00035177	0.00055957	9.4287e-11	6.5889e-10	0.15286	8.5853e-11	1546	19.345	0.5071	0.0032517	1.0726e-12	6.9586e-13	0.0047218	655.14	81.673	0.001242	357.18	0.00033597	0.12939	1.2431	0.0046397	36.967	5.8149	1e-05	145.29	0.084073	0.0070845	2.5644	6.9663e-322	0.51425	4.1135e-11	9.6343e-322	128.72	55.021	68.397
1.8	355.21	11155	0.00034807	0.00054197	2.6208e-11	1.8051e-10	0.15606	8.7656e-11	1526.8	19.34	0.52353	0.0034423	9.4089e-13	7.202e-13	0.0045822	651.78	81.669	0.0012426	357.32	0.0003637	0.13836	1.2425	0.004759	37.935	5.8149	1e-05	144.3	0.084812	0.0071425	2.5865	7.3616e-322	0.51001	4.4624e-11	1.0178e-321	136.59	58.663	72.431
1.9	355.41	11168	0.00034454	0.00052517	7.2845e-12	4.9452e-11	0.15921	8.9425e-11	1507.6	19.335	0.53886	0.0036335	8.1344e-13	7.3957e-13	0.0044627	648.39	81.664	0.0012432	357.46	0.00039191	0.14736	1.242	0.0048677	38.906	5.8149	1e-05	143.31	0.085525	0.0071973	2.6078	7.7568e-322	0.50591	4.8209e-11	1.0771e-321	144.49	62.301	76.463
2	355.59	11179	0.00034118	0.00050917	2.0248e-12	1.3548e-11	0.1623	9.1162e-11	1488.6	19.33	0.55312	0.0038253	6.9315e-13	7.5321e-13	0.0043589	644.95	81.66	0.0012438	357.6	0.00042063	0.15639	1.2414	0.0049667	39.878	5.8149	1e-05	142.31	0.086215	0.0072471	2.6285	8.1521e-322	0.50202	5.1895e-11	1.1314e-321	152.42	65.935	80.493
2.1	355.77	11188	0.00033799	0.000494	5.6279e-13	3.7116e-12	0.16533	9.2867e-11	1469.6	19.325	0.56636	0.0040178	5.8265e-13	7.6038e-13	0.0042676	641.49	81.656	0.0012443	357.75	0.00044986	0.16544	1.2407	0.0050566	40.853	5.8149	1e-05	141.3	0.086881	0.0072909	2.6484	8.5967e-322	0.49836	5.5688e-11	1.1907e-321	160.36	69.563	84.52
2.2	355.94	11194	0.00033499	0.00047965	1.5643e-13	1.0168e-12	0.16831	9.454e-11	1450.8	19.321	0.57862	0.0042109	4.841e-13	7.608e-13	0.0041865	637.99	81.652	0.0012448	357.89	0.00047963	0.17452	1.2401	0.0051383	41.83	5.8149	1e-05	140.29	0.087522	0.007331	2.6676	8.992e-322	0.49496	5.9593e-11	1.2401e-321	168.32	73.183	88.543
2.3	356.09	11199	0.00033215	0.00046612	4.3481e-14	2.7857e-13	0.17123	9.6182e-11	1432	19.316	0.58998	0.0044048	3.978e-13	7.5597e-13	0.0041142	634.47	81.647	0.0012453	358.03	0.00050996	0.18363	1.2395	0.0052122	42.809	5.8149	1e-05	139.28	0.088139	0.0073696	2.686	9.4367e-322	0.49186	6.3617e-11	1.2945e-321	176.28	76.795	92.562
2.4	356.24	11203	0.00032948	0.00045341	1.2086e-14	7.6316e-14	0.17409	9.7793e-11	1413.2	19.311	0.60047	0.0045993	3.1631e-13	7.5513e-13	0.0040493	630.93	81.643	0.0012458	358.17	0.00054085	0.19277	1.2388	0.0052791	43.789	5.8149	1e-05	138.26	0.088733	0.0074067	2.7038	9.8319e-322	0.48906	6.7765e-11	1.3488e-321	184.22	80.397	96.576
2.5	356.38	11205	0.00032698	0.00044149	3.3593e-15	2.0907e-14	0.17691	9.9373e-11	1394.6	19.306	0.61017	0.0047946	2.3996e-13	7.6021e-13	0.003991	627.36	81.638	0.0012463	358.3	0.00057232	0.20193	1.2381	0.0053395	44.772	5.8149	1e-05	137.25	0.089303	0.0074426	2.7208	1.0178e-321	0.48658	7.2041e-11	1.3982e-321	192.15	83.988	100.58
2.6	356.51	11206	0.00032465	0.00043036	9.3373e-16	5.7278e-15	0.17966	1.0092e-10	1376	19.301	0.6191	0.0049905	1.6522e-13	7.7738e-13	0.0039384	623.78	81.634	0.0012468	358.44	0.00060439	0.21113	1.2374	0.0053938	45.757	5.8149	1e-05	136.23	0.08985	0.0074773	2.7371	1.0622e-321	0.48442	7.6453e-11	1.4575e-321	200.04	87.566	104.59
2.7	356.63	11205	0.00032247	0.00042	2.5953e-16	1.5692e-15	0.18237	1.0245e-10	1357.6	19.297	0.62733	0.0051872	9.9597e-14	8.0237e-13	0.0038911	620.17	81.629	0.0012472	358.58	0.00063707	0.22036	1.2367	0.0054426	46.744	5.8149	1e-05	135.21	0.090374	0.0075106	2.7527	1.1067e-321	0.48257	8.1004e-11	1.5118e-321	207.9	91.132	108.59
2.8	356.75	11203	0.00032044	0.00041037	7.2139e-17	4.2989e-16	0.18502	1.0394e-10	1339.2	19.292	0.6349	0.0053846	4.9741e-14	8.3208e-13	0.0038484	616.55	81.625	0.0012477	358.72	0.00067038	0.22961	1.236	0.0054861	47.733	5.8149	1e-05	134.19	0.090876	0.0075426	2.7677	1.1512e-321	0.48105	8.57e-11	1.5761e-321	215.72	94.684	112.58
2.9	356.85	11200	0.00031856	0.00040146	2.0051e-17	1.1777e-16	0.18763	1.054e-10	1321	19.287	0.64185	0.0055827	1.9274e-14	8.6672e-13	0.0038099	612.92	81.62	0.0012482	358.86	0.00070433	0.2389	1.2352	0.0055249	48.724	5.8149	1e-05	133.17	0.091355	0.0075734	2.7819	1.1907e-321	0.47982	9.0548e-11	1.6354e-321	223.49	98.222	116.56
3	356.96	11196	0.00031682	0.00039323	5.5733e-18	3.2265e-17	0.19018	1.0684e-10	1302.8	19.283	0.64821	0.0057816	4.6621e-15	9.0378e-13	0.0037752	609.28	81.615	0.0012487	359	0.00073894	0.24822	1.2345	0.0055593	49.716	5.8149	1e-05	132.16	0.091812	0.0076029	2.7955	1.2253e-321	0.47889	9.5551e-11	1.6897e-321	231.21	101.74	120.53
3.1	357.05	11190	0.00031521	0.00038565	1.5491e-18	8.8392e-18	0.19268	1.0824e-10	1284.9	19.278	0.65403	0.0059812	1.1144e-15	9.4401e-13	0.003744	605.62	81.61	0.0012492	359.13	0.0007742	0.25757	1.2337	0.0055895	50.711	5.8149	1e-05	131.14	0.092248	0.0076311	2.8084	1.2648e-321	0.47824	1.0072e-10	1.7441e-321	238.86	105.25	124.5
3.2	357.14	11184	0.00031373	0.00037869	4.3059e-19	2.4216e-18	0.19514	1.0962e-10	1267	19.273	0.65933	0.0061816	2.6912e-16	9.8602e-13	0.003716	601.95	81.606	0.0012496	359.27	0.00081015	0.26695	1.2329	0.0056158	51.708	5.8149	1e-05	130.13	0.092662	0.007658	2.8207	1.3043e-321	0.47785	1.0605e-10	1.8033e-321	246.45	108.74	128.46
3.3	357.23	11177	0.00031237	0.00037232	1.1968e-19	6.6342e-19	0.19754	1.1098e-10	1249.3	19.269	0.66416	0.0063827	7.6394e-17	1.0294e-12	0.0036909	598.27	81.601	0.0012501	359.41	0.00084678	0.27637	1.2321	0.0056386	52.707	5.8149	1e-05	129.12	0.093055	0.0076837	2.8324	1.3439e-321	0.4777	1.1155e-10	1.8626e-321	253.98	112.21	132.41
3.4	357.31	11170	0.00031112	0.0003665	3.3267e-20	1.8175e-19	0.1999	1.123e-10	1231.7	19.264	0.66855	0.0065846	6.8911e-17	1.074e-12	0.0036684	594.59	81.596	0.0012506	359.54	0.0008841	0.28582	1.2313	0.0056581	53.707	5.8149	1e-05	128.11	0.093427	0.0077082	2.8434	1.3834e-321	0.47779	1.1723e-10	1.9269e-321	261.43	115.66	136.35
3.5	357.38	11161	0.00030998	0.0003612	9.2467e-21	4.9792e-20	0.20221	1.136e-10	1214.3	19.259	0.67252	0.0067872	2.2853e-16	1.12e-12	0.0036484	590.9	81.591	0.0012511	359.68	0.00092213	0.2953	1.2305	0.0056745	54.71	5.8149	1e-05	127.11	0.093779	0.0077314	2.8538	1.418e-321	0.47808	1.2309e-10	1.9861e-321	268.8	119.1	140.28
3.6	357.45	11152	0.00030893	0.00035639	2.5702e-21	1.3641e-20	0.20448	1.1488e-10	1197	19.255	0.67609	0.0069907	9.4235e-16	1.1674e-12	0.0036306	587.2	81.586	0.0012515	359.82	0.00096088	0.30481	1.2296	0.005688	55.714	5.8149	1e-05	126.11	0.094112	0.0077533	2.8637	1.4526e-321	0.47856	1.2914e-10	2.0454e-321	276.09	122.51	144.2
3.7	357.52	11142	0.00030798	0.00035203	7.1439e-22	3.737e-21	0.2067	1.1613e-10	1180	19.25	0.67931	0.0071948	3.9413e-15	1.2171e-12	0.0036149	583.5	81.581	0.001252	359.95	0.0010004	0.31435	1.2288	0.0056988	56.721	5.8149	1e-05	125.12	0.094425	0.0077741	2.8729	1.497e-321	0.47922	1.3539e-10	2.1047e-321	283.3	125.91	148.1
3.8	357.58	11132	0.00030712	0.00034809	1.9857e-22	1.0238e-21	0.20888	1.1735e-10	1163.1	19.245	0.68219	0.0073998	1.6498e-14	1.2719e-12	0.003601	579.8	81.576	0.0012525	360.08	0.0010406	0.32393	1.2279	0.0057072	57.729	5.8149	1e-05	124.13	0.094719	0.0077937	2.8816	1.5365e-321	0.48003	1.4183e-10	2.164e-321	290.42	129.28	152
3.9	357.63	11121	0.00030633	0.00034454	5.5193e-23	2.8048e-22	0.21101	1.1855e-10	1146.3	19.24	0.68475	0.0076055	5.5749e-14	1.3292e-12	0.0035889	576.09	81.571	0.0012529	360.22	0.0010815	0.33354	1.227	0.0057133	58.739	5.8149	1e-05	123.14	0.094995	0.0078122	2.8897	1.5761e-321	0.48098	1.4847e-10	2.2282e-321	297.45	132.64	155.88
4	357.69	11109	0.00030562	0.00034135	1.5341e-23	7.684e-23	0.2131	1.1972e-10	1129.8	19.236	0.68702	0.007812	1.2936e-13	1.3941e-12	0.0035783	572.38	81.566	0.0012534	360.35	0.0011232	0.34318	1.2262	0.0057172	59.751	5.8149	1e-05	122.16	0.095253	0.0078295	2.8973	1.6107e-321	0.48205	1.5532e-10	2.2875e-321	304.39	135.97	159.75
4.1	357.74	11098	0.00030498	0.00033849	4.2641e-24	2.1051e-23	0.21514	1.2087e-10	1113.4	19.231	0.68901	0.0080193	2.4666e-13	1.4664e-12	0.0035693	568.67	81.561	0.0012539	360.49	0.0011656	0.35286	1.2253	0.0057191	60.764	5.8149	1e-05	121.19	0.095494	0.0078457	2.9043	1.6452e-321	0.48322	1.6239e-10	2.3419e-321	311.24	139.29	163.61
4.2	357.79	11085	0.0003044	0.00033593	1.1852e-24	5.7671e-24	0.21715	1.22e-10	1097.3	19.226	0.69074	0.0082273	4.0168e-13	1.5529e-12	0.0035616	564.96	81.555	0.0012543	360.62	0.0012088	0.36257	1.2244	0.0057192	61.779	5.8149	1e-05	120.22	0.095718	0.0078608	2.9109	1.6848e-321	0.48448	1.6967e-10	2.4012e-321	318	142.58	167.45
4.3	357.83	11073	0.00030387	0.00033366	3.2944e-25	1.5799e-24	0.21911	1.231e-10	1081.3	19.222	0.69224	0.0084361	5.8842e-13	1.6606e-12	0.0035551	561.25	81.55	0.0012548	360.75	0.0012527	0.37231	1.2234	0.0057175	62.796	5.8149	1e-05	119.26	0.095925	0.0078748	2.9169	1.7243e-321	0.48583	1.7718e-10	2.4506e-321	324.65	145.85	171.28
4.4	357.87	11060	0.0003034	0.00033163	9.157e-26	4.3284e-25	0.22103	1.2418e-10	1065.5	19.217	0.69352	0.0086457	7.9954e-13	1.7985e-12	0.0035498	557.53	81.545	0.0012552	360.89	0.0012975	0.38208	1.2225	0.0057143	63.815	5.8149	1e-05	118.3	0.096117	0.0078879	2.9225	1.7589e-321	0.48724	1.8491e-10	2.5099e-321	331.22	149.1	175.09
4.5	357.91	11046	0.00030298	0.00032984	2.5452e-26	1.1858e-25	0.22291	1.2524e-10	1049.9	19.212	0.69459	0.008856	1.0447e-12	1.9598e-12	0.0035456	553.82	81.54	0.0012557	361.02	0.0013429	0.39188	1.2216	0.0057095	64.835	5.8149	1e-05	117.35	0.096293	0.0078999	2.9276	1.7935e-321	0.4887	1.9288e-10	2.5593e-321	337.68	152.32	178.89
4.6	357.95	11033	0.0003026	0.00032825	7.0746e-27	3.2486e-26	0.22476	1.2628e-10	1034.6	19.207	0.69547	0.0090671	1.3307e-12	2.1408e-12	0.0035423	550.11	81.535	0.0012562	361.15	0.0013892	0.40172	1.2206	0.0057034	65.856	5.8149	1e-05	116.4	0.096455	0.0079109	2.9323	1.833e-321	0.49021	2.0108e-10	2.6136e-321	344.04	155.53	182.68
4.7	357.98	11019	0.00030226	0.00032686	1.9664e-27	8.8999e-27	0.22656	1.2729e-10	1019.4	19.203	0.69618	0.009279	1.6778e-12	2.3258e-12	0.00354	546.41	81.529	0.0012566	361.28	0.0014362	0.41158	1.2197	0.0056961	66.879	5.8149	1e-05	115.46	0.096602	0.007921	2.9365	1.8626e-321	0.49175	2.0953e-10	2.668e-321	350.3	158.71	186.45
4.8	358.01	11005	0.00030195	0.00032563	5.4658e-28	2.4382e-27	0.22832	1.2828e-10	1004.4	19.198	0.69671	0.0094917	2.0942e-12	2.5111e-12	0.0035385	542.7	81.524	0.0012571	361.41	0.001484	0.42148	1.2187	0.0056876	67.904	5.8149	1e-05	114.53	0.096736	0.0079302	2.9403	1.9071e-321	0.49332	2.1822e-10	2.7272e-321	356.47	161.86	190.2
4.9	358.04	10991	0.00030168	0.00032456	1.5192e-28	6.6797e-28	0.23005	1.2925e-10	989.63	19.193	0.6971	0.0097051	2.5857e-12	2.6958e-12	0.0035377	539	81.519	0.0012575	361.54	0.0015326	0.43141	1.2177	0.0056779	68.929	5.8149	1e-05	113.61	0.096856	0.0079385	2.9437	1.9466e-321	0.49491	2.2717e-10	2.7816e-321	362.53	165	193.93
5	358.07	10977	0.00030144	0.00032363	4.2228e-29	1.83e-28	0.23174	1.302e-10	975.07	19.188	0.69734	0.0099193	3.158e-12	2.88e-12	0.0035377	535.3	81.513	0.001258	361.67	0.001582	0.44137	1.2167	0.0056673	69.956	5.8149	1e-05	112.69	0.096964	0.007946	2.9468	1.9861e-321	0.49651	2.3637e-10	2.831e-321	368.5	168.11	197.65
5.1	358.1	10962	0.00030122	0.00032282	1.1737e-29	5.0133e-29	0.23339	1.3113e-10	960.71	19.184	0.69745	0.010134	3.8168e-12	3.0638e-12	0.0035383	531.6	81.508	0.0012584	361.8	0.0016322	0.45135	1.2157	0.0056558	70.984	5.8149	1e-05	111.77	0.097059	0.0079527	2.9495	2.0207e-321	0.49813	2.4584e-10	2.8853e-321	374.36	171.2	201.35
5.2	358.12	10948	0.00030103	0.00032212	3.2625e-30	1.3734e-29	0.23501	1.3204e-10	946.55	19.179	0.69744	0.01035	4.5681e-12	3.2473e-12	0.0035396	527.91	81.503	0.0012589	361.93	0.0016831	0.46137	1.2147	0.0056434	72.014	5.8149	1e-05	110.87	0.097143	0.0079585	2.9518	2.0553e-321	0.49974	2.5557e-10	2.9397e-321	380.12	174.26	205.03
5.3	358.15	10933	0.00030086	0.00032153	9.0682e-31	3.7627e-30	0.23659	1.3293e-10	932.6	19.174	0.69732	0.010566	5.4186e-12	3.4307e-12	0.0035414	524.23	81.497	0.0012593	362.06	0.0017348	0.47142	1.2137	0.0056303	73.044	5.8149	1e-05	109.97	0.097216	0.0079636	2.9538	2.0948e-321	0.50136	2.6557e-10	2.994e-321	385.79	177.3	208.7
5.4	358.17	10919	0.00030071	0.00032103	2.5205e-31	1.0308e-30	0.23814	1.338e-10	918.85	19.169	0.69709	0.010784	6.3751e-12	3.6142e-12	0.0035437	520.55	81.492	0.0012598	362.19	0.0017874	0.48149	1.2127	0.0056164	74.075	5.8149	1e-05	109.08	0.097278	0.007968	2.9555	2.1344e-321	0.50298	2.7585e-10	3.0533e-321	391.35	180.32	212.34
5.5	358.19	10904	0.00030058	0.0003206	7.006e-32	2.824e-31	0.23965	1.3465e-10	905.3	19.164	0.69677	0.011002	7.445e-12	3.7981e-12	0.0035465	516.87	81.486	0.0012602	362.32	0.0018407	0.49159	1.2116	0.0056019	75.107	5.8149	1e-05	108.19	0.097329	0.0079717	2.9568	2.164e-321	0.50459	2.864e-10	3.1077e-321	396.82	183.32	215.97
5.6	358.21	10890	0.00030046	0.00032025	1.9473e-32	7.7367e-32	0.24113	1.3549e-10	891.96	19.159	0.69635	0.01122	8.6362e-12	3.9825e-12	0.0035498	513.2	81.481	0.0012607	362.45	0.0018948	0.50172	1.2106	0.0055868	76.14	5.8149	1e-05	107.32	0.097372	0.0079747	2.9579	2.2035e-321	0.50619	2.9724e-10	3.1719e-321	402.19	186.29	219.58
5.7	358.23	10875	0.00030036	0.00031996	5.4127e-33	2.1195e-32	0.24258	1.363e-10	878.82	19.155	0.69586	0.01144	9.957e-12	4.1678e-12	0.0035534	509.54	81.475	0.0012611	362.57	0.0019496	0.51188	1.2095	0.0055711	77.174	5.8149	1e-05	106.45	0.097405	0.0079771	2.9587	2.2381e-321	0.50778	3.0837e-10	3.2262e-321	407.46	189.23	223.16
5.8	358.25	10861	0.00030027	0.00031974	1.5045e-33	5.8067e-33	0.244	1.3709e-10	865.87	19.15	0.69529	0.01166	1.1416e-11	4.354e-12	0.0035574	505.88	81.47	0.0012616	362.7	0.0020053	0.52206	1.2085	0.005555	78.208	5.8149	1e-05	105.58	0.097429	0.0079789	2.9592	2.2776e-321	0.50937	3.1979e-10	3.2806e-321	412.63	192.16	226.73
5.9	358.27	10846	0.00030019	0.00031956	4.1818e-34	1.5908e-33	0.24538	1.3787e-10	853.12	19.145	0.69465	0.011881	1.3023e-11	4.5415e-12	0.0035618	502.23	81.464	0.001262	362.83	0.0020617	0.53227	1.2074	0.0055384	79.243	5.8149	1e-05	104.73	0.097445	0.0079801	2.9595	2.3122e-321	0.51094	3.3151e-10	3.3349e-321	417.71	195.05	230.27
6	358.29	10832	0.00030013	0.00031943	1.1624e-34	4.3581e-34	0.24673	1.3863e-10	840.57	19.14	0.69394	0.012102	1.4788e-11	4.7304e-12	0.0035665	498.59	81.459	0.0012624	362.95	0.002119	0.54251	1.2063	0.0055214	80.278	5.8149	1e-05	103.88	0.097453	0.0079808	2.9596	2.3419e-321	0.51249	3.4353e-10	3.3893e-321	422.7	197.93	233.8
6.1	358.31	10817	0.00030007	0.00031934	3.2308e-35	1.1939e-34	0.24805	1.3938e-10	828.21	19.135	0.69318	0.012325	1.6722e-11	4.921e-12	0.0035714	494.95	81.453	0.0012629	363.08	0.002177	0.55277	1.2052	0.005504	81.313	5.8149	1e-05	103.04	0.097453	0.007981	2.9594	2.3765e-321	0.51404	3.5585e-10	3.4338e-321	427.59	200.78	237.3
6.2	358.32	10803	0.00030002	0.00031929	8.9802e-36	3.2709e-35	0.24934	1.401e-10	816.05	19.13	0.69236	0.012548	1.8835e-11	5.1133e-12	0.0035766	491.33	81.447	0.0012633	363.21	0.0022358	0.56305	1.2041	0.0054863	82.349	5.8149	1e-05	102.2	0.097447	0.0079806	2.959	2.4061e-321	0.51557	3.6848e-10	3.4832e-321	432.38	203.61	240.79
6.3	358.34	10789	0.00029999	0.00031928	2.4961e-36	8.961e-36	0.25061	1.4081e-10	804.07	19.125	0.69149	0.012772	2.1138e-11	5.3076e-12	0.0035821	487.71	81.442	0.0012638	363.33	0.0022953	0.57336	1.203	0.0054683	83.384	5.8149	1e-05	101.37	0.097434	0.0079798	2.9585	2.4407e-321	0.51709	3.8142e-10	3.5326e-321	437.09	206.41	244.25
6.4	358.36	10775	0.00029995	0.00031929	6.938e-37	2.4549e-36	0.25184	1.415e-10	792.28	19.12	0.69058	0.012996	2.3646e-11	5.5041e-12	0.0035877	484.1	81.436	0.0012642	363.46	0.0023557	0.58369	1.2019	0.00545	84.42	5.8149	1e-05	100.55	0.097414	0.0079786	2.9577	2.4802e-321	0.51859	3.9467e-10	3.5869e-321	441.71	209.19	247.69
6.5	358.37	10761	0.00029993	0.00031933	1.9285e-37	6.7255e-37	0.25304	1.4218e-10	780.68	19.115	0.68962	0.013221	2.637e-11	5.703e-12	0.0035936	480.49	81.431	0.0012646	363.58	0.0024168	0.59405	1.2008	0.0054316	85.456	5.8149	1e-05	99.74	0.097389	0.007977	2.9567	2.5148e-321	0.52008	4.0825e-10	3.6462e-321	446.23	211.95	251.1
