z	 POPzt	 POCzt	 DOPzt	 DOCzt	 O2zt	 NO3zt	 NH4zt	 NH3zt	 FeOH3zt	 FeOOHzt	 Fe2zt	 SO4zt	 H2Szt	 HSzt	 PO4zt	 PO4adsazt	 PO4adsbzt	 S0zt	 S8zt	 FeSzt	 FeS2zt	 AlOH3zt	 Ca2zt	 Ca3PO42zt	 OMSzt	 Hzt	 CaCO3zt	 CO2zt	 CO3zt	 HCO3zt	 H2CO3zt	 Chlzt	 CH4aq	 CH4g	 FeCO3	 Fe3PO42	 PO4adsc
24.4	339.17	10522	0.00031006	0.00037272	1.7758e-136	1.7767e-137	0.28124	1.5805e-10	25.156	18.526	1.6217	0.037784	3.2596e-07	3.2027e-10	0.0032957	43.56	76.953	0.0013709	394.13	0.072533	5.5948	0.092706	0.13957	3.2821e-320	5.815	3.1623e-05	8.1231	0.30037	0.0024922	2.8689	6.6057e-321	1.0065	9.0686e-09	1.164e-320	252.43	570.25	0.031064
24.5	339.11	10520	0.00031015	0.00037288	4.9359e-137	4.8675e-138	0.28124	1.5804e-10	24.799	18.518	1.6213	0.03795	3.3303e-07	3.2547e-10	0.0032959	43.122	76.948	0.001371	394.17	0.072766	5.6069	0.092586	0.13966	3.2821e-320	5.815	3.1623e-05	8.0776	0.30038	0.0024924	2.8689	6.6205e-321	1.0064	9.1053e-09	1.167e-320	252.4	571.1	0.031105
24.6	339.05	10518	0.00031023	0.00037304	1.372e-137	1.3335e-138	0.28124	1.5804e-10	24.45	18.51	1.6208	0.038117	3.4012e-07	3.3071e-10	0.0032961	42.693	76.943	0.0013711	394.2	0.072995	5.6189	0.092468	0.13974	3.2821e-320	5.815	3.1623e-05	8.0331	0.30039	0.0024926	2.869	6.6304e-321	1.0064	9.1415e-09	1.1695e-320	252.36	571.94	0.031145
24.7	339	10516	0.00031031	0.00037319	3.8134e-138	3.6532e-139	0.28123	1.5804e-10	24.11	18.503	1.6204	0.038283	3.4722e-07	3.3598e-10	0.0032963	42.273	76.938	0.0013713	394.24	0.073221	5.6307	0.092352	0.13983	3.2821e-320	5.815	3.1623e-05	7.9895	0.3004	0.0024927	2.8691	6.6452e-321	1.0063	9.1771e-09	1.1729e-320	252.32	572.77	0.031184
24.8	338.94	10513	0.00031039	0.00037333	1.06e-138	1.0008e-139	0.28123	1.5804e-10	23.777	18.495	1.62	0.03845	3.5433e-07	3.4128e-10	0.0032964	41.862	76.933	0.0013714	394.27	0.073442	5.6422	0.092239	0.13992	3.2821e-320	5.815	3.1623e-05	7.9468	0.30041	0.0024929	2.8692	6.6551e-321	1.0063	9.2121e-09	1.1759e-320	252.29	573.58	0.031222
24.9	338.89	10511	0.00031047	0.00037348	2.9462e-139	2.7419e-140	0.28122	1.5803e-10	23.453	18.487	1.6195	0.038617	3.6143e-07	3.4662e-10	0.0032966	41.46	76.928	0.0013715	394.31	0.073661	5.6536	0.092127	0.14	3.2821e-320	5.815	3.1623e-05	7.9051	0.30042	0.0024931	2.8693	6.6699e-321	1.0062	9.2465e-09	1.1783e-320	252.25	574.37	0.03126
25	338.83	10509	0.00031054	0.00037362	8.1891e-140	7.5116e-141	0.28122	1.5803e-10	23.137	18.48	1.6191	0.038783	3.6853e-07	3.5198e-10	0.0032968	41.066	76.923	0.0013716	394.34	0.073875	5.6648	0.092018	0.14008	3.2821e-320	5.815	3.1623e-05	7.8642	0.30043	0.0024932	2.8694	6.6798e-321	1.0062	9.2803e-09	1.1808e-320	252.21	575.15	0.031297
25.1	338.78	10507	0.00031062	0.00037375	2.2762e-140	2.0579e-141	0.28122	1.5803e-10	22.828	18.473	1.6187	0.03895	3.7562e-07	3.5737e-10	0.0032969	40.682	76.919	0.0013717	394.37	0.074086	5.6758	0.091911	0.14016	3.2821e-320	5.815	3.1623e-05	7.8243	0.30044	0.0024934	2.8694	6.6946e-321	1.0061	9.3135e-09	1.1828e-320	252.18	575.92	0.031333
25.2	338.73	10505	0.00031069	0.00037389	6.3268e-141	5.6377e-142	0.28121	1.5803e-10	22.528	18.466	1.6184	0.039116	3.827e-07	3.6278e-10	0.0032971	40.306	76.914	0.0013718	394.41	0.074293	5.6865	0.091805	0.14024	3.2821e-320	5.815	3.1623e-05	7.7853	0.30045	0.0024935	2.8695	6.6995e-321	1.0061	9.3461e-09	1.1848e-320	252.14	576.67	0.031369
25.3	338.68	10503	0.00031076	0.00037402	1.7586e-141	1.5445e-142	0.28121	1.5803e-10	22.235	18.459	1.618	0.039283	3.8975e-07	3.6821e-10	0.0032972	39.938	76.91	0.0013719	394.44	0.074497	5.6971	0.091702	0.14032	3.2821e-320	5.815	3.1623e-05	7.7472	0.30046	0.0024937	2.8696	6.7144e-321	1.0061	9.3781e-09	1.1872e-320	252.1	577.41	0.031404
25.4	338.63	10502	0.00031083	0.00037414	4.888e-142	4.2313e-143	0.2812	1.5802e-10	21.949	18.452	1.6176	0.03945	3.9678e-07	3.7366e-10	0.0032973	39.579	76.905	0.0013721	394.47	0.074696	5.7075	0.091601	0.14039	3.2821e-320	5.815	3.1623e-05	7.7099	0.30046	0.0024938	2.8697	6.7292e-321	1.006	9.4095e-09	1.1897e-320	252.07	578.13	0.031438
25.5	338.58	10500	0.00031089	0.00037427	1.3587e-142	1.1592e-143	0.2812	1.5802e-10	21.671	18.445	1.6172	0.039617	4.0378e-07	3.7913e-10	0.0032975	39.229	76.901	0.0013722	394.5	0.074892	5.7176	0.091502	0.14046	3.2821e-320	5.815	3.1623e-05	7.6736	0.30047	0.002494	2.8698	6.7391e-321	1.006	9.4403e-09	1.1917e-320	252.03	578.83	0.031472
25.6	338.54	10498	0.00031096	0.00037438	3.7764e-143	3.1757e-144	0.2812	1.5802e-10	21.4	18.439	1.6169	0.039783	4.1075e-07	3.846e-10	0.0032976	38.887	76.897	0.0013723	394.53	0.075084	5.7276	0.091406	0.14054	3.2821e-320	5.815	3.1623e-05	7.6381	0.30048	0.0024941	2.8698	6.7539e-321	1.0059	9.4704e-09	1.1937e-320	252	579.53	0.031505
25.7	338.49	10496	0.00031102	0.0003745	1.0497e-143	8.7003e-145	0.2812	1.5802e-10	21.137	18.432	1.6165	0.03995	4.1767e-07	3.9009e-10	0.0032977	38.553	76.893	0.0013724	394.56	0.075272	5.7373	0.091311	0.1406	3.2821e-320	5.815	3.1623e-05	7.6035	0.30049	0.0024942	2.8699	6.7638e-321	1.0059	9.5e-09	1.1956e-320	251.96	580.2	0.031537
25.8	338.45	10494	0.00031108	0.00037461	2.9176e-144	2.3835e-145	0.28119	1.5802e-10	20.881	18.426	1.6162	0.040117	4.2455e-07	3.9558e-10	0.0032978	38.228	76.889	0.0013725	394.59	0.075456	5.7468	0.091219	0.14067	3.2821e-320	5.815	3.1623e-05	7.5697	0.3005	0.0024944	2.87	6.7786e-321	1.0058	9.5289e-09	1.1971e-320	251.92	580.86	0.031568
25.9	338.4	10493	0.00031114	0.00037472	8.1097e-145	6.5298e-146	0.28119	1.5801e-10	20.631	18.42	1.6159	0.040284	4.3138e-07	4.0108e-10	0.0032979	37.911	76.885	0.0013726	394.61	0.075636	5.7562	0.091128	0.14074	3.2821e-320	5.815	3.1623e-05	7.5368	0.3005	0.0024945	2.87	6.7835e-321	1.0058	9.5572e-09	1.1986e-320	251.89	581.51	0.031599
26	338.36	10491	0.0003112	0.00037483	2.2541e-145	1.7889e-146	0.28119	1.5801e-10	20.389	18.414	1.6156	0.040451	4.3815e-07	4.0657e-10	0.003298	37.602	76.881	0.0013727	394.64	0.075813	5.7653	0.09104	0.1408	3.2821e-320	5.815	3.1623e-05	7.5048	0.30051	0.0024946	2.8701	6.7934e-321	1.0058	9.5849e-09	1.2006e-320	251.86	582.14	0.031629
26.1	338.32	10490	0.00031126	0.00037493	6.2655e-146	4.9009e-147	0.28118	1.5801e-10	20.154	18.408	1.6152	0.040618	4.4486e-07	4.1206e-10	0.0032981	37.301	76.877	0.0013727	394.67	0.075985	5.7742	0.090954	0.14087	3.2821e-320	5.8151	3.1623e-05	7.4736	0.30052	0.0024948	2.8702	6.8033e-321	1.0057	9.6119e-09	1.2021e-320	251.82	582.76	0.031658
26.2	338.28	10488	0.00031131	0.00037503	1.7415e-146	1.3426e-147	0.28118	1.5801e-10	19.925	18.402	1.6149	0.040785	4.515e-07	4.1755e-10	0.0032982	37.008	76.873	0.0013728	394.69	0.076153	5.7829	0.09087	0.14093	3.2821e-320	5.8151	3.1623e-05	7.4432	0.30053	0.0024949	2.8703	6.8082e-321	1.0057	9.6383e-09	1.204e-320	251.79	583.36	0.031686
26.3	338.24	10487	0.00031136	0.00037513	4.8406e-147	3.6783e-148	0.28118	1.5801e-10	19.704	18.397	1.6147	0.040951	4.5806e-07	4.2302e-10	0.0032983	36.724	76.87	0.0013729	394.72	0.076317	5.7913	0.090788	0.14099	3.2821e-320	5.8151	3.1623e-05	7.4137	0.30053	0.002495	2.8703	6.823e-321	1.0056	9.664e-09	1.206e-320	251.76	583.95	0.031714
26.4	338.2	10485	0.00031142	0.00037522	1.3455e-147	1.0077e-148	0.28118	1.5801e-10	19.489	18.391	1.6144	0.041118	4.6455e-07	4.2847e-10	0.0032984	36.447	76.866	0.001373	394.74	0.076478	5.7996	0.090708	0.14104	3.2821e-320	5.8151	3.1623e-05	7.385	0.30054	0.0024951	2.8704	6.8329e-321	1.0056	9.6891e-09	1.208e-320	251.72	584.52	0.031741
26.5	338.16	10484	0.00031147	0.00037531	3.7398e-148	2.7607e-149	0.28117	1.5801e-10	19.28	18.386	1.6141	0.041285	4.7095e-07	4.3391e-10	0.0032985	36.179	76.863	0.0013731	394.77	0.076634	5.8077	0.09063	0.1411	3.2821e-320	5.8151	3.1623e-05	7.3571	0.30055	0.0024952	2.8704	6.8379e-321	1.0056	9.7136e-09	1.2095e-320	251.69	585.07	0.031768
26.6	338.12	10482	0.00031152	0.0003754	1.0395e-148	7.5631e-150	0.28117	1.58e-10	19.079	18.381	1.6138	0.041452	4.7726e-07	4.3932e-10	0.0032986	35.918	76.859	0.0013732	394.79	0.076786	5.8155	0.090555	0.14116	3.2821e-320	5.8151	3.1623e-05	7.3301	0.30055	0.0024954	2.8705	6.8428e-321	1.0055	9.7374e-09	1.2114e-320	251.66	585.61	0.031793
26.7	338.09	10481	0.00031156	0.00037548	2.8893e-149	2.072e-150	0.28117	1.58e-10	18.883	18.376	1.6136	0.041619	4.8348e-07	4.4471e-10	0.0032987	35.665	76.856	0.0013733	394.81	0.076934	5.8231	0.090481	0.14121	3.2821e-320	5.8151	3.1623e-05	7.3039	0.30056	0.0024955	2.8706	6.8527e-321	1.0055	9.7606e-09	1.2129e-320	251.63	586.14	0.031818
26.8	338.05	10480	0.00031161	0.00037556	8.0311e-150	5.6764e-151	0.28117	1.58e-10	18.694	18.371	1.6133	0.041787	4.8959e-07	4.5006e-10	0.0032987	35.42	76.853	0.0013733	394.83	0.077078	5.8305	0.09041	0.14126	3.2821e-320	5.8151	3.1623e-05	7.2785	0.30057	0.0024956	2.8706	6.8576e-321	1.0055	9.7831e-09	1.2144e-320	251.6	586.65	0.031842
26.9	338.02	10479	0.00031165	0.00037564	2.2323e-150	1.5551e-151	0.28116	1.58e-10	18.512	18.366	1.6131	0.041954	4.956e-07	4.5538e-10	0.0032988	35.183	76.85	0.0013734	394.85	0.077218	5.8377	0.090341	0.14131	3.2821e-320	5.8151	3.1623e-05	7.2539	0.30057	0.0024957	2.8707	6.8626e-321	1.0054	9.8049e-09	1.2154e-320	251.57	587.14	0.031866
27	337.99	10477	0.0003117	0.00037572	6.2047e-151	4.2603e-152	0.28116	1.58e-10	18.336	18.362	1.6128	0.042121	5.0149e-07	4.6066e-10	0.0032989	34.954	76.847	0.0013735	394.88	0.077353	5.8447	0.090274	0.14136	3.2821e-320	5.8151	3.1623e-05	7.2301	0.30058	0.0024958	2.8707	6.8675e-321	1.0054	9.8261e-09	1.2169e-320	251.54	587.62	0.031889
27.1	337.96	10476	0.00031174	0.00037579	1.7246e-151	1.1672e-152	0.28116	1.58e-10	18.166	18.357	1.6126	0.042288	5.0726e-07	4.659e-10	0.0032989	34.733	76.844	0.0013735	394.9	0.077485	5.8514	0.090209	0.1414	3.2821e-320	5.8151	3.1623e-05	7.2071	0.30058	0.0024959	2.8708	6.8725e-321	1.0054	9.8466e-09	1.2189e-320	251.51	588.09	0.031911
27.2	337.93	10475	0.00031178	0.00037586	4.7937e-152	3.1975e-153	0.28116	1.58e-10	18.002	18.353	1.6124	0.042455	5.1291e-07	4.7108e-10	0.003299	34.519	76.841	0.0013736	394.91	0.077612	5.858	0.090146	0.14145	3.2821e-320	5.8151	3.1623e-05	7.185	0.30059	0.0024959	2.8708	6.8774e-321	1.0053	9.8665e-09	1.2203e-320	251.49	588.53	0.031932
27.3	337.9	10474	0.00031181	0.00037593	1.3324e-152	8.76e-154	0.28116	1.58e-10	17.844	18.349	1.6122	0.042622	5.1842e-07	4.7622e-10	0.003299	34.313	76.838	0.0013737	394.93	0.077735	5.8643	0.090086	0.14149	3.2821e-320	5.8151	3.1623e-05	7.1636	0.30059	0.002496	2.8709	6.8873e-321	1.0053	9.8856e-09	1.2213e-320	251.46	588.97	0.031953
27.4	337.87	10473	0.00031185	0.000376	3.7035e-153	2.3999e-154	0.28116	1.58e-10	17.693	18.345	1.612	0.042789	5.238e-07	4.8129e-10	0.0032991	34.115	76.836	0.0013737	394.95	0.077854	5.8704	0.090027	0.14153	3.2821e-320	5.8151	3.1623e-05	7.143	0.3006	0.0024961	2.8709	6.8922e-321	1.0053	9.9042e-09	1.2223e-320	251.43	589.39	0.031972
27.5	337.84	10472	0.00031189	0.00037606	1.0294e-153	6.5747e-155	0.28115	1.58e-10	17.547	18.341	1.6118	0.042957	5.2904e-07	4.863e-10	0.0032991	33.924	76.833	0.0013738	394.97	0.077968	5.8763	0.089971	0.14157	3.2821e-320	5.8151	3.1623e-05	7.1232	0.30061	0.0024962	2.871	6.8922e-321	1.0053	9.922e-09	1.2233e-320	251.41	589.79	0.031991
27.6	337.82	10471	0.00031192	0.00037612	2.8613e-154	1.8012e-155	0.28115	1.5799e-10	17.408	18.337	1.6116	0.043124	5.3413e-07	4.9125e-10	0.0032992	33.741	76.831	0.0013739	394.99	0.078078	5.8819	0.089917	0.14161	3.2821e-320	5.8151	3.1623e-05	7.1042	0.30061	0.0024963	2.871	6.9021e-321	1.0052	9.9391e-09	1.2238e-320	251.38	590.18	0.03201
27.7	337.79	10470	0.00031195	0.00037617	7.9532e-155	4.9345e-156	0.28115	1.5799e-10	17.274	18.333	1.6114	0.043291	5.3907e-07	4.9612e-10	0.0032992	33.565	76.829	0.0013739	395	0.078184	5.8873	0.089865	0.14165	3.2821e-320	5.8151	3.1623e-05	7.086	0.30061	0.0024964	2.8711	6.912e-321	1.0052	9.9556e-09	1.2243e-320	251.36	590.55	0.032027
27.8	337.77	10469	0.00031198	0.00037623	2.2106e-155	1.3519e-156	0.28115	1.5799e-10	17.146	18.33	1.6113	0.043458	5.4385e-07	5.0092e-10	0.0032993	33.397	76.826	0.001374	395.02	0.078286	5.8925	0.089815	0.14168	3.2821e-320	5.8151	3.1623e-05	7.0686	0.30062	0.0024964	2.8711	6.9219e-321	1.0052	9.9714e-09	1.2258e-320	251.34	590.9	0.032044
27.9	337.74	10468	0.00031201	0.00037628	6.1445e-156	3.7035e-157	0.28115	1.5799e-10	17.025	18.327	1.6111	0.043626	5.4847e-07	5.0564e-10	0.0032993	33.237	76.824	0.001374	395.03	0.078383	5.8975	0.089768	0.14172	3.2821e-320	5.8151	3.1623e-05	7.0519	0.30062	0.0024965	2.8712	6.9268e-321	1.0052	9.9865e-09	1.2273e-320	251.32	591.24	0.032061
28	337.72	10467	0.00031204	0.00037633	1.7079e-156	1.0146e-157	0.28115	1.5799e-10	16.909	18.324	1.6109	0.043793	5.5292e-07	5.1027e-10	0.0032993	33.084	76.822	0.0013741	395.05	0.078476	5.9023	0.089722	0.14175	3.2821e-320	5.8151	3.1623e-05	7.0361	0.30063	0.0024966	2.8712	6.9367e-321	1.0051	1.0001e-08	1.2282e-320	251.3	591.57	0.032076
28.1	337.7	10467	0.00031207	0.00037638	4.7472e-157	2.7796e-158	0.28115	1.5799e-10	16.799	18.321	1.6108	0.04396	5.5719e-07	5.1481e-10	0.0032994	32.939	76.82	0.0013741	395.06	0.078564	5.9068	0.089679	0.14178	3.2821e-320	5.8151	3.1623e-05	7.021	0.30063	0.0024966	2.8712	6.9416e-321	1.0051	1.0015e-08	1.2297e-320	251.28	591.88	0.032091
28.2	337.68	10466	0.00031209	0.00037642	1.3195e-157	7.615e-159	0.28114	1.5799e-10	16.695	18.318	1.6107	0.044128	5.6128e-07	5.1925e-10	0.0032994	32.801	76.818	0.0013742	395.07	0.078648	5.9111	0.089638	0.14181	3.2821e-320	5.8151	3.1623e-05	7.0067	0.30063	0.0024967	2.8713	6.9416e-321	1.0051	1.0028e-08	1.2312e-320	251.26	592.17	0.032105
28.3	337.66	10465	0.00031212	0.00037646	3.6676e-158	2.0862e-159	0.28114	1.5799e-10	16.596	18.315	1.6105	0.044295	5.6519e-07	5.236e-10	0.0032994	32.671	76.817	0.0013742	395.08	0.078728	5.9152	0.089599	0.14184	3.2821e-320	5.8151	3.1623e-05	6.9932	0.30064	0.0024967	2.8713	6.9466e-321	1.0051	1.004e-08	1.2322e-320	251.24	592.45	0.032118
28.4	337.64	10465	0.00031214	0.0003765	1.0194e-158	5.7154e-160	0.28114	1.5799e-10	16.503	18.313	1.6104	0.044462	5.6891e-07	5.2784e-10	0.0032994	32.548	76.815	0.0013742	395.09	0.078803	5.919	0.089563	0.14186	3.2821e-320	5.8151	3.1623e-05	6.9804	0.30064	0.0024968	2.8713	6.9515e-321	1.0051	1.0052e-08	1.2327e-320	251.22	592.71	0.03213
28.5	337.63	10464	0.00031216	0.00037654	2.8336e-159	1.5658e-160	0.28114	1.5799e-10	16.416	18.31	1.6103	0.04463	5.7244e-07	5.3197e-10	0.0032995	32.432	76.813	0.0013743	395.1	0.078874	5.9226	0.089528	0.14189	3.2821e-320	5.8151	3.1623e-05	6.9684	0.30064	0.0024968	2.8714	6.9564e-321	1.0051	1.0063e-08	1.2342e-320	251.21	592.96	0.032142
28.6	337.61	10463	0.00031218	0.00037657	7.876e-160	4.2896e-161	0.28114	1.5799e-10	16.335	18.308	1.6102	0.044797	5.7577e-07	5.3599e-10	0.0032995	32.325	76.812	0.0013743	395.11	0.078941	5.926	0.089496	0.14191	3.2821e-320	5.8151	3.1623e-05	6.9572	0.30065	0.0024969	2.8714	6.9614e-321	1.005	1.0073e-08	1.2352e-320	251.19	593.19	0.032153
28.7	337.6	10463	0.0003122	0.0003766	2.1892e-160	1.1752e-161	0.28114	1.5799e-10	16.259	18.306	1.6101	0.044964	5.7889e-07	5.3989e-10	0.0032995	32.224	76.811	0.0013743	395.12	0.079002	5.9292	0.089466	0.14193	3.2821e-320	5.8151	3.1623e-05	6.9468	0.30065	0.0024969	2.8714	6.9713e-321	1.005	1.0083e-08	1.2366e-320	251.18	593.41	0.032163
28.8	337.58	10462	0.00031221	0.00037663	6.0849e-161	3.2195e-162	0.28114	1.5799e-10	16.189	18.304	1.61	0.045132	5.8181e-07	5.4368e-10	0.0032995	32.131	76.809	0.0013744	395.13	0.07906	5.9321	0.089438	0.14195	3.2821e-320	5.8151	3.1623e-05	6.9371	0.30065	0.002497	2.8714	6.9762e-321	1.005	1.0091e-08	1.2376e-320	251.16	593.61	0.032173
28.9	337.57	10462	0.00031223	0.00037666	1.6913e-161	8.8201e-163	0.28114	1.5799e-10	16.125	18.302	1.6099	0.045299	5.8451e-07	5.4733e-10	0.0032995	32.045	76.808	0.0013744	395.14	0.079113	5.9348	0.089412	0.14197	3.2821e-320	5.8151	3.1623e-05	6.9282	0.30066	0.002497	2.8714	6.9811e-321	1.005	1.01e-08	1.2391e-320	251.15	593.79	0.032181
29	337.56	10461	0.00031224	0.00037668	4.7011e-162	2.4163e-163	0.28114	1.5799e-10	16.066	18.3	1.6098	0.045467	5.87e-07	5.5086e-10	0.0032996	31.967	76.807	0.0013744	395.15	0.079161	5.9373	0.089389	0.14198	3.2821e-320	5.8151	3.1623e-05	6.9201	0.30066	0.002497	2.8715	6.9811e-321	1.005	1.0107e-08	1.2396e-320	251.14	593.96	0.032189
29.1	337.55	10461	0.00031226	0.00037671	1.3067e-162	6.6198e-164	0.28114	1.5799e-10	16.013	18.299	1.6097	0.045634	5.8927e-07	5.5425e-10	0.0032996	31.896	76.806	0.0013744	395.15	0.079205	5.9395	0.089368	0.142	3.2821e-320	5.8151	3.1623e-05	6.9128	0.30066	0.0024971	2.8715	6.9811e-321	1.005	1.0114e-08	1.2406e-320	251.13	594.11	0.032197
29.2	337.54	10461	0.00031227	0.00037673	3.632e-163	1.8135e-164	0.28114	1.5799e-10	15.965	18.298	1.6097	0.045802	5.9131e-07	5.5751e-10	0.0032996	31.833	76.805	0.0013745	395.16	0.079244	5.9415	0.089349	0.14201	3.2821e-320	5.8151	3.1623e-05	6.9062	0.30066	0.0024971	2.8715	6.9811e-321	1.005	1.012e-08	1.2416e-320	251.12	594.25	0.032203
29.3	337.53	10460	0.00031228	0.00037674	1.0095e-163	4.9684e-165	0.28114	1.5798e-10	15.923	18.297	1.6096	0.045969	5.9312e-07	5.6062e-10	0.0032996	31.777	76.805	0.0013745	395.17	0.079279	5.9433	0.089332	0.14202	3.2821e-320	5.8151	3.1623e-05	6.9004	0.30066	0.0024971	2.8715	6.9811e-321	1.005	1.0125e-08	1.2421e-320	251.11	594.37	0.032209
29.4	337.52	10460	0.00031229	0.00037676	2.8061e-164	1.3611e-165	0.28114	1.5798e-10	15.887	18.296	1.6096	0.046137	5.9471e-07	5.6359e-10	0.0032996	31.729	76.804	0.0013745	395.17	0.079309	5.9448	0.089317	0.14203	3.2821e-320	5.8151	3.1623e-05	6.8954	0.30066	0.0024971	2.8715	6.9811e-321	1.0049	1.013e-08	1.2421e-320	251.11	594.47	0.032214
29.5	337.52	10460	0.00031229	0.00037677	7.7996e-165	3.729e-166	0.28114	1.5798e-10	15.856	18.295	1.6095	0.046304	5.9605e-07	5.6641e-10	0.0032996	31.688	76.803	0.0013745	395.17	0.079334	5.9461	0.089305	0.14204	3.2821e-320	5.8151	3.1623e-05	6.8911	0.30066	0.0024972	2.8715	6.9811e-321	1.0049	1.0134e-08	1.2421e-320	251.1	594.56	0.032218
29.6	337.51	10460	0.0003123	0.00037678	2.168e-165	1.0216e-166	0.28113	1.5798e-10	15.831	18.294	1.6095	0.046472	5.9716e-07	5.6908e-10	0.0032996	31.654	76.803	0.0013745	395.18	0.079355	5.9472	0.089295	0.14205	3.2821e-320	5.8151	3.1623e-05	6.8876	0.30067	0.0024972	2.8715	6.9811e-321	1.0049	1.0137e-08	1.2421e-320	251.1	594.63	0.032221
29.7	337.51	10460	0.00031231	0.00037679	6.0287e-166	2.7999e-167	0.28113	1.5798e-10	15.811	18.293	1.6095	0.04664	5.9803e-07	5.7158e-10	0.0032996	31.628	76.802	0.0013745	395.18	0.079372	5.948	0.089287	0.14205	3.2821e-320	5.8151	3.1623e-05	6.8849	0.30067	0.0024972	2.8716	6.9811e-321	1.0049	1.014e-08	1.2421e-320	251.09	594.69	0.032224
29.8	337.51	10460	0.00031231	0.0003768	1.6849e-166	7.7105e-168	0.28113	1.5798e-10	15.797	18.293	1.6095	0.046807	5.9865e-07	5.7386e-10	0.0032996	31.609	76.802	0.0013745	395.18	0.079383	5.9486	0.089281	0.14206	3.2821e-320	5.8151	3.1623e-05	6.883	0.30067	0.0024972	2.8716	6.9811e-321	1.0049	1.0141e-08	1.2421e-320	251.09	594.73	0.032226
29.9	337.51	10460	0.00031231	0.0003768	5.0152e-167	2.2582e-168	0.28113	1.5798e-10	15.789	18.293	1.6095	0.046975	5.9903e-07	5.757e-10	0.0032996	31.598	76.802	0.0013745	395.18	0.07939	5.9489	0.089278	0.14206	3.2821e-320	5.8151	3.1623e-05	6.8818	0.30067	0.0024972	2.8716	6.9811e-321	1.0049	1.0142e-08	1.2421e-320	251.09	594.76	0.032227
30	337.51	10459	0.00031231	0.0003768	2.588e-167	1.1509e-168	0.28113	1.5798e-10	15.786	18.293	1.6094	0.047142	5.9915e-07	5.7623e-10	0.0032996	31.594	76.802	0.0013745	395.18	0.079393	5.9491	0.089277	0.14206	3.2885e-320	5.8151	3.1623e-05	6.8814	0.30067	0.0024972	2.8716	6.9811e-321	1.0049	1.0143e-08	1.2421e-320	251.09	594.76	0.032227
