6.77219	1.59765	1.15	1.5
5.87789	4.3762	2.24	1.87
7.16119	0.71	1.17	0.71
6.15865	4.57028	2.93	2.28
7.52656	0.71	3.49	0.71
8.50192	0	4.43	0
9.05493	0	4.17	0
9.38045	0	3.33	0
9.57996	0	1.94	0
9.70728	0	3.11	0
9.79162	0	6.08	0
9.84929	0	4.84	0
9.88976	0	8.3	0
3.03539	9.58684	6.82	17.92
5.21334	2.68	8.7	2.68
7.18273	0	3.32	0
7.42995	2.52	5.62	2.52
8.37442	0.71	8.97	0.71
8.92262	0.63	8.6	0.63
9.29245	0	10.98	0
9.47976	0.59	8.58	0.59
9.59481	0.71	8.82	0.71
9.72195	0	10.53	0
9.80438	0	6	0
9.7126	0.584402	6.49	2.18
9.23378	1.25566	8.05	6.14
9.36531	1.5	8.94	1.5
9.6379	0	8.9	0
9.78538	0	8.07	0
9.68594	0.886404	8.44	2.69
9.75686	0.85	8.33	0.85
9.85377	0	10.08	0
9.90839	0	10.37	0
9.9005	0.339847	12.55	0.59
9.88976	0.332769	7.76	0.71
9.57916	0.546096	10.05	5.24
6.17548	2.90745	8.29	9.74
6.87722	1.99313	8.46	2.92
5.23092	4.82022	8.45	6.92
7.20767	0	9.86	0
8.20282	1.16797	10.45	1.41
1.46253	8.41888	9.78	17.37
4.97851	1.5	11.6	1.5
6.9036	0.71	9.6	0.71
7.45711	2.81784	9.9	3.05
8.38519	0.13	9.03	0.13
8.87107	0.991925	9.24	2.14
6.78529	5.77253	10	6.28
8.022	0.85	9.74	0.85
8.77293	0	11.12	0
9.20791	0	14.08	0
9.47004	0	14.81	0
9.41318	0.795487	11.47	3.28
9.44425	0.760146	11.44	5.74
9.58768	0.616222	8.44	0.71
8.48882	3.00012	10.04	4.42
9.13559	0	11.54	0
9.48618	0	11.81	0
9.58063	0.624854	10.63	1.5
9.56125	1.11569	11.3	4.6
9.72523	0	9.55	0
8.45193	4.01436	10.6	5.45
9.07128	0.71	11.56	0.71
9.45297	0	12.71	0
9.66448	0	12.86	0
9.78574	0	14.62	0
9.83234	0.38	14.6	0.38
9.88862	0	11.64	0
9.88922	0.51	13.49	0.51
9.92725	0	14.07	0
9.9506	0	13.28	0
9.96283	0.04	11.39	0.04
9.79237	1.92256	14	2.69
9.88073	0	14.56	0
9.92877	0	14.75	0
9.95569	0	19.33	0
9.97133	0	21.1	0
9.98077	0	17.24	0
9.98672	0	14.14	0
9.99061	0	16.05	0
9.99324	0	16.05	0
9.9377	0.321672	15.19	0.85
9.96458	0	14.02	0
9.93116	0.164391	11.92	0.71
9.72298	0.494781	12.8	3.52
9.84485	0	13.07	0
9.65142	0.338735	13.09	3.83
9.07737	0.734515	13.88	10.74
9.16457	0.602773	12.62	4.7
8.97162	0.754046	11.2	8.16
8.92301	2.43962	13.8	7.23
9.37287	0.09	16.66	0.09
9.62419	0	17.34	0
9.76541	0	19.3	0
9.84769	0	20.7	0
9.89758	0	20.46	0
9.9291	0	20.72	0
9.94978	0	20.81	0
9.96381	0	22.94	0
9.92567	0.38206	19.79	0.71
9.954	0	18.39	0
9.97038	0	14.36	0
9.81147	0.364339	16.66	2.5
9.89285	0	15.12	0
9.83552	0.188758	15.59	1.5
9.08895	2.35061	13.32	12.09
9.49065	0	13.36	0
9.70495	0	13.54	0
9.8222	0	17.44	0
9.88839	0	20.07	0
9.92717	0	20.58	0
9.95081	0	20.63	0
9.96582	0	20.64	0
9.97573	0	19.74	0
9.98248	0	19.79	0
9.9872	0	16.78	0
9.99057	0	18.4	0
9.99301	0	18.2	0
9.9948	0	15.38	0
9.16047	1.81865	15.2	12.38
9.53394	0	13.94	0
9.73225	0	13.77	0
9.84009	0	17.65	0
9.90051	0	19.14	0
9.93561	0	19.22	0
9.95682	0	18.68	0
9.97017	0	19.28	0
9.97891	0	17.48	0
9.98482	0	18.87	0
9.98893	0	16.69	0
9.91896	0.227783	14.07	1.08
9.95357	0	13.85	0
9.97235	0	14.37	0
9.77698	0.200078	16.09	3.05
9.74253	0.316631	14.42	1.96
9.85384	0	13.1	0
9.86593	0.567543	15.73	0.71
9.92056	0	16.15	0
9.95098	0	16.65	0
9.96851	0	16.53	0
9.97903	0	17.97	0
9.98559	0	15.3	0
9.98985	0	14.56	0
9.99272	0	16.97	0
9.9947	0	16.62	0
9.99611	0	15.68	0
9.99712	0	13.7	0
9.88379	0.247139	14.98	1.69
9.93518	0	17	0
9.96256	0	16.61	0
9.9775	0	14.58	0
9.56134	0.341426	16.7	6.29
9.23644	0.532687	15.23	7.69
9.16619	0.548522	11.2	6
8.95683	0.867171	11.23	8.43
9.36209	0.625183	12.99	0.63
9.62339	0	10.02	0
9.76845	0	9.21	0
9.17004	0.633048	12.59	10.1
8.41266	1.15789	13.29	16.46
9.06025	0.538096	12.73	0.59
9.08917	0.629388	12.32	5.32
9.36247	0.44036	11.82	1.5
9.11086	0.663987	10.56	7.47
7.99887	1.45946	12.59	21.92
5.67334	3.96189	12.8	15.1
7.57106	0.705606	11.67	0.71
5.88071	3.95595	12.03	7.92
7.28305	2.28	12.38	2.28
8.33365	0.71	10.04	0.71
8.96926	0	9.45	0
9.33646	0	9.99	0
9.29858	1.06211	11.88	3.83
9.15597	2.69	6.13	2.69
9.48935	0	12.19	0
9.67819	0	13.65	0
9.78924	0	8.02	0
9.85722	0	3.88	0
9.90056	0	3.18	0
9.92925	0	4.21	0
9.9205	0.276816	6.94	0.42
9.8895	0.288148	9.52	0.85
9.88369	0.278314	10.49	0.71
9.52169	0.533241	13.03	6.04
9.52351	0.804872	7.4	3.05
9.72699	0	3.37	0
9.73617	0.439743	5.36	1.5
9.81739	0.38	4.59	0.38
9.88852	0	4.41	0
8.51134	1.86897	4.83	4.6
9.18359	0	5.5	0
9.25245	0.624014	9.3	2.28
6.14435	2.85564	10.29	8.16
7.72087	1.22594	9.9	1.31
0	11.2854	8.92	22.29
0	27.12	8.11	27.12
0	4.24	8.14	4.24
0	5.5	9.7	5.5
3.76414	0	6.55	0
6.00399	0	5.42	0
7.34344	0	7.08	0
8.1778	0	8.29	0
8.71846	0	3.68	0
9.0814	0	4.44	0
9.17098	5.37	13.03	5.37
9.40955	0	10.27	0
9.57282	0	3.67	0
9.68744	0	2.23	0
9.76949	0	8.07	0
9.82908	0	8.41	0
9.87279	0	8.82	0
9.90508	0	6.17	0
9.92905	0	5.92	0
9.54799	5.33625	6.75	5.91
9.73914	0	4.68	0
9.84343	0	9.26	0
9.90211	0	8.88	0
9.93635	0	8.2	0
9.8559	1.5	6.11	1.5
9.91419	0	1.77	0
9.94677	0	-0.91	0
9.96564	0	-0.99	0
9.97702	0	-0.75	0
9.98415	0	1.04	0
9.98881	0	0.82	0
9.99196	0	0.28	0
9.99414	0	-0.06	0
9.99569	0	-1.05	0
9.99681	0	2.96	0
9.99763	0	3.57	0
9.99823	0	-1.41	0.174522
9.99868	0	-5.6	0
9.99901	0	-7.74	3.0798
9.93413	0.206099	1.52	0
9.80663	0.286169	4.77	0
8.68447	2.84178	3.53	5.59
9.32582	0	-3.05	0
9.65061	0	-6.01	0
9.81607	0	-5.19	0
9.90111	0	-8.5	1.56043
9.94536	0	-7.32	0
9.29504	0.630133	3.2	0
9.07969	1.09933	4.83	1.5
9.46596	0	4.24	0
7.16254	5.36674	5.56	6
8.36284	0	-0.4	0
9.0176	0	-2.29	0
8.99837	1.13	4.06	1.13
9.38247	0	-3.02	1.56043
9.60369	0	-10.58	0
9.73619	0	-9.28	0
9.81885	0	-7.19	0
9.17705	1.56043	2.91	0
8.66983	2.14	4.76	2.14
9.21744	0	1.18	0
9.52061	0	-2.2	0
9.69422	0	-4.69	0
9.79755	0	-5.62	0
9.8616	0	-3.45	0
9.90292	0	-2.21	3.16193
9.93055	0	-1.71	6.72423
9.9496	0	-0.14	14.4135
9.96304	0	0.54	6.35465
9.9727	0	-1.73	0.739152
9.97973	0	-4.19	0
9.9849	0	-4.41	5.6463
8.73353	1.87121	2.11	0
5.53637	7.64268	4.08	0
6.22391	2.24308	2.01	0
4.66625	6.1963	3.33	0.51
4.97953	3.5995	2.53	0
4.11752	5.66592	3.05	0.71
6.37768	0	0.32	0
4.46533	6.40577	1.62	5.18
6.59517	0	-1.25	0.739152
7.81946	0	-3.15	0
8.55114	0	-0.42	3.81895
8.25421	1.50651	1.01	1.5
8.86943	0	-4.33	16.2203
9.24145	0	-10.91	0
9.47578	0	-4.53	0
6.2727	6.72521	2.26	3.83
2.85174	9.98286	3.16	4.74
5.76191	0	0.53	5.42045
7.38299	0	-0.37	20.7989
8.31802	0	-4.18	0
8.8789	0	-8.34	1.56043
9.22937	0	-4.22	2.36118
9.45713	0	-3.26	0.882876
9.61039	0	-10.79	0
9.71657	0	-8.39	0
9.79181	0	-13.5	0
9.84605	0	-13.12	0
9.88564	0	-10.6	0.739152
9.91478	0	-13.09	0
9.93636	0	-12.28	0
9.9524	0	-11.87	0.605694
9.96437	0	-10.05	0
9.97331	0	-5.78	6.31359
9.98	0	-3.18	1.56043
9.98501	0	-0.8	0.882876
9.98876	0	0.36	4.52731
9.99157	0	0.21	0.646758
9.99368	0	0.17	1.56043
9.99526	0	-0.04	0
9.99645	0	-0.01	3.86002
4.96714	10.0484	1.46	9.24
7.09654	0	0.5	0
8.258	0	-5.38	3.77789
8.91129	0	-6.45	0
9.29237	0	-6.69	0
9.52373	0	-2.43	0
9.67002	0	-1.72	0
9.76613	0	-0.48	0
9.8314	0	-2.52	0
9.87695	0	-5.38	0
9.90942	0	-3.58	0
9.93291	0	-2.84	0
9.95011	0	-3.03	0
9.9628	0	-2.85	0
9.9722	0	-6.02	0.739152
9.97921	0	-6.61	0
9.98443	0	-2.02	0.739152
9.98834	0	-4.24	0.739152
9.99126	0	-5.83	0
9.99345	0	-4.41	0
9.99509	0	-4.27	0
9.99632	0	-6.93	0
9.99724	0	-4.05	0
9.99793	0	-3.42	0
9.99845	0	-5.04	0
9.99883	0	-1.73	3.16193
9.99913	0	-6.06	0
9.99934	0	-2.28	0
9.99951	0	-2.43	0
8.74048	2.15034	2.11	0
5.04337	8.68608	4.48	0
6.72839	0.6519	1.4	0
7.98485	0	0.41	0
8.70791	0	-2.23	0
9.14057	0	-2.28	3.16193
9.41025	0	-1.12	0
9.5851	0	-0.96	0
9.70253	0	-1.23	0
9.78375	0	-2.58	0
9.84124	0	-0.77	0
9.88264	0	-0.49	0
9.91284	0	-3.03	0
9.93506	0	-5.07	0
9.95151	0	-3.67	0
9.96374	0	-3.45	0
9.97286	0	-1.98	0
9.97967	0	0.21	0
9.98477	0	-3.82	0
9.98858	0	-6.2	0
9.99144	0	-3.3	0
9.99358	0	-2.41	0
9.99519	0	-1.65	0
9.99639	0	-0.68	0
9.99729	0	-0.08	3.77789
9.99797	0	-0.41	10.1325
9.99848	0	-0.38	0.605694
9.99886	0	-0.47	0
9.65599	0.270491	1.4	0
9.18321	0.791601	1.6	0
9.49752	0	0.78	6.2212
6.55934	2.28848	2.69	2.28
4.78426	3.11796	3.37	0.71
3.02679	4.06793	4.08	0.29
2.65961	4.26303	3.02	1.5
0.232175	9.43345	3.69	4.15
1.91599	4.32393	2.11	1.82
2.77007	4.53857	2.89	0
0.968481	9.1923	3.8	2.28
0.846374	7.35575	3.97	0
0.703528	7.434	4	0
0.334103	7.98179	4.21	0
0	8.74981	4.41	0.71
0	8.39494	5.21	0
2.09981	4.42395	3.46	0
3.62925	3.87585	3.18	0
4.77783	3.98303	5.02	2.28
6.95516	0	4.32	0
8.15226	0	7.94	0
8.83214	0	7.28	0
9.23308	0	9.01	0
9.4793	0	9.3	0
9.63672	0	9.6	0
9.74116	0	8.78	0
9.81268	0	10.64	0
9.86292	0	9.35	0
9.89889	0	11.76	0
9.92502	0	14.21	0
9.94419	0	11.28	0
9.34883	7.66717	8.94	9.03
9.63104	0	8.78	0
9.78299	0	10.28	0
9.8671	0	7.3	0
9.91525	0	7.42	0
9.9439	0	6.55	0
9.96166	0	6.08	0
9.97311	0	6.25	0
9.98077	0	8.38	0
9.98604	0	9.22	0
9.98976	0	9.79	0
9.99244	0	11.92	0
9.99439	0	9.67	0
9.2621	0.877061	10.54	10.87
8.99419	0.971454	13.74	8.83
9.17561	0.848762	11.09	3.83
9.49213	0.51	10.27	0.51
9.09666	0.912778	13.27	5.13
9.05448	1.92585	15.91	3.2
9.47454	0	18.63	0
9.69775	0	18.4	0
9.77131	0.402203	14.97	0.71
9.78455	0.389235	12.84	1.13
9.71561	0.75559	15.44	2.28
9.83239	0	15.31	0
9.79588	0.355003	15.63	1.5
9.56765	1.35979	16.16	4.6
9.75214	0	16.51	0
9.8523	0	17.57	0
9.90833	0	15.32	0
9.27997	0.697969	15.33	9.79
5.19621	6.08452	14.06	18.24
7.28298	0	18.47	0
8.40514	0	17.66	0
7.0945	5.72023	18.08	11.19
8.28423	0	19.34	0
8.94485	0	15.22	0
9.32448	0	10.96	0
9.55128	0	10.1	0
9.69242	0	11.61	0
9.78379	0	13.07	0
9.48328	0.593125	13.14	5.36
9.63561	0.44411	12.63	0.76
9.68217	0.422371	16.28	1.36
9.7553	0.377161	14.57	0.71
9.82438	0.310107	16.54	0.33
9.65081	1.0259	14.29	3.51
9.79421	0	17.47	0
9.87371	0	17.96	0
9.87139	0.267421	13.22	0.71
9.19836	0.753787	12.33	10.69
9.50029	0.448398	11.32	0.71
9.30979	0.579345	11.32	10.78
9.53688	0.53232	13.73	0.71
9.70179	0.17	13.33	0.17
9.75152	0.289601	12.69	0.85
7.47885	1.99283	13.84	10.73
7.03082	2.00311	12.09	4.7
5.55466	4.18578	14.17	7.37
7.36912	0.71	12.57	0.71
5.18443	9.19	13.07	9.19
7.15753	0	14.8	0
8.25275	0	15.71	0
8.88187	0	15	0
9.25755	0	15.24	0
9.49124	0	13.78	0
9.64247	0	14.95	0
9.74387	0	16.66	0
9.81391	0	16.9	0
9.86344	0	16.36	0
9.85926	0.360979	14.27	0.59
2.6153	9.26487	16.16	35.43
5.78837	0.09	16.04	0.09
7.50895	0	16.45	0
6.82444	2.22341	17.24	9.87
7.4915	3.16473	17.22	3.52
8.37599	1.27	18.14	1.27
8.97032	0	18.65	0
9.3219	0	15.81	0
9.37853	0.717923	14.09	2.37
9.43486	1.73994	14.55	2.28
9.6337	0	16.57	0
9.75405	0	15.93	0
9.72193	1.06931	16.91	1.6
9.7084	1.65	16.03	1.65
9.81727	0	14.51	0
9.88094	0	14.78	0
9.9197	0	16.41	0
9.94427	0	14.41	0
9.96045	0	17.67	0
9.87021	0.34033	17.19	1.5
9.61254	0.506233	18.5	4.6
9.46988	0.56951	15.91	4.6
9.44285	0.562389	15.8	3.79
9.39077	0.588644	16.78	4.29
9.00087	0.86199	15.58	9.6
9.28182	2.17264	15.29	9.61
9.55319	0	16.51	0
9.7108	0	15.47	0
9.80606	0	18.07	0
9.86602	0	17.17	0
9.90525	0	18.54	0
9.93181	0	18.25	0
9.79639	0.293397	14.7	2.28
9.63716	0.494904	14.94	3.57
9.74254	0.472334	14.32	0.71
9.74633	1.5	13.82	1.5
9.84991	0	14.15	0
9.90751	0	16.68	0
9.94067	0	18.25	0
9.96052	0	17.05	0
9.9729	0	16.57	0
9.98093	0	18.52	0
9.98633	0	15.88	0
9.99006	0	13.22	0
9.9927	0	13.01	0
9.9946	0	14.94	0
9.99599	0	15.1	0
9.99701	0	17.22	0
9.89652	0.148413	15.06	1.5
9.89429	0.231515	14.01	0.71
9.94001	0	12.72	0
9.91673	0.20092	10.25	0.71
9.95175	0	11.43	0
9.05562	1.57277	9.09	13.56
9.47443	0	9.27	0
9.69719	0	8.92	0
9.81857	0	12.77	0
9.88677	0	12.22	0
9.5431	0.382031	10.09	5.68
9.29528	0.801143	10.57	6.56
9.59852	0	10.18	0
9.67939	0.252299	9.25	1.23
9.70631	0.735452	9.95	1.5
9.82356	0	10.72	0
9.88959	0	11.08	0
9.92815	0	10.9	0
9.95159	0	11.1	0
9.93201	0.196935	10.12	0.51
9.95711	0	8.23	0
9.55744	0.573601	8.09	6.14
9.75123	0	8.8	0
9.23468	0.592288	9.4	9.19
9.17538	0.57733	9.13	5.82
9.21904	0.54005	7.37	4.6
8.63948	0.971032	8.1	13.88
8.55505	1.18657	8.03	2.69
8.7656	1.8384	8.1	2.05
9.31381	0	8.23	0
9.60516	0	8.61	0
9.76378	0	7.73	0
7.53984	1.9481	9.52	9.24
1.41284	5.90471	10.84	15.86
0	16.9691	10.69	21.74
1.24476	0	9.06	0
4.71447	0	9.77	0
3.6905	7.44103	11.05	9.69
5.58178	2.28	9.62	2.28
7.15529	0.9	8.47	0.9
5.3011	7.01	8.88	7.01
7.12268	0	9.2	0
8.16544	0	9.42	0
8.78579	0	8.09	0
9.1702	0	3.3	0
7.438	6.42774	9	8.51
8.4676	0	5.85	0
9.04525	0	7.67	0
9.38121	0	10.25	0
9.58455	0	5.5	0
2.30804	7.09085	10.7	19.53
0.899782	10.4701	9.89	10.59
4.1407	2.05	8.26	2.05
6.45243	0	3.97	0
7.76278	0	3.25	0
8.48945	1.13	5.79	1.13
7.92016	1.90301	6.93	3.05
1.46337	12.6741	9.39	15.66
2.44836	5.91	6.88	5.91
5.49827	0	5.07	0
6.6977	2.42	7.7	2.42
6.29839	4.6	10.82	4.6
6.20466	3.92	7.77	3.92
7.66384	0	9.06	0
8.45512	0.71	10.6	0.71
8.96954	0.13	8.03	0.13
9.25753	0.59	6.52	0.59
6.6942	8.91	4.83	8.91
7.44745	1.5	3.62	1.5
7.46212	2.28	3.54	2.28
6.77815	3.83	4.69	3.83
6.85699	2.69	3.43	2.69
7.4622	1.5	3.13	1.5
8.44444	0	3.75	0
8.85089	0.85	3.24	0.85
9.26048	0	-1.53	0
9.50652	0	-1.02	0
9.66047	0	-0.46	0
9.76064	0	-0.54	0
9.82813	0	-0.29	0
9.87492	0	-0.18	0
9.9081	0	1.04	0
9.93203	0	-0.02	0
9.9495	0	-0.68	0
9.96236	0	2.69	0
2.94213	14.1501	2.36	14.34
2.07492	7.82	1.9	7.82
4.72856	1.31	1.56	1.31
6.81857	0	-0.58	0
8.00001	0	-1.43	0
5.25018	7.69	6.96	7.69
6.24341	2.5	6.31	2.5
7.64081	0.71	5.81	0.71
8.50154	0	1.89	0
9.01162	0	2.01	0
9.32645	0	1.6	0
9.5287	0	2.51	0
9.66346	0	4.02	0
8.818	3.05	5.49	3.05
2.66042	13.65	3.88	13.65
5.72696	0.63	7.57	0.63
7.44063	0	2.58	0
8.40318	0	6.12	0
8.96374	0	0.26	0
9.30348	0	-0.88	0
9.51795	0	0.91	3.13113
9.65863	0	-0.59	0
9.75406	0	-1.19	0
9.82059	0	-2.55	0
9.86796	0	-4.33	0
9.90223	0	-1.89	0.739152
9.9273	0	-1.21	12.5758
2.64502	16.0234	4.64	6.92
5.72781	0	-2.52	7.95615
7.41788	0	-2.18	0
1.29509	14.4252	4.38	6
0	22.5414	4	15.84
0.515109	0	0.28	8.08961
4.2173	0	-0.16	3.12086
6.32846	0	-1.17	1.31405
7.57908	0	-2.3	0
8.35068	0	-3.29	0
8.8462	0	-5.03	0
9.17624	0	-3.54	1.98134
9.40298	0	-3.65	3.30565
9.56263	0	-4.44	0
9.67717	0	-9.32	0
9.76048	0	-12.03	0
9.82166	0	-15.72	0
9.86689	0	-15.62	0
9.9005	0	-16.73	0
9.92553	0	-17.1	0
9.94423	0	-11.14	0
9.95821	0	-8.4	0
9.96868	0	-7.34	0
9.97652	0	-7.6	1.5091
9.9824	0	-11.89	0
9.9868	0	-11.66	0
9.9901	0	-11.28	0
9.99258	0	-9.53	0
9.99443	0	-8.98	0
9.99582	0	-3.96	0
9.99687	0	-3.8	0
9.99765	0	-7.32	2.36118
9.99824	0	-6.22	5.22539
9.99868	0	-4.7	3.16193
9.99901	0	-5.04	11.7135
9.99926	0	-12.9	7.02194
9.99944	0	-15.48	0.739152
9.99958	0	-14.79	0.739152
9.99969	0	-16.39	0.523566
9.99976	0	-6.16	0
9.99982	0	-2.18	0.739152
9.99987	0	-4.47	0.739152
9.9999	0	-4.07	2.36118
9.99993	0	-6.63	5.88242
9.99994	0	-11.72	0
9.99996	0	-12.19	0.739152
9.99997	0	-6.54	0.739152
9.99998	0	-5.33	5.84135
9.99998	0	-9.56	0
9.99999	0	-15.44	0
9.99999	0	-21.39	0
9.99999	0	-20.85	0
9.99999	0	-22.34	0
10	0	-16.62	0
10	0	-13.73	0
10	0	-11.99	0
10	0	-13.94	0
10	0	-12.6	0
10	0	-9.53	0.739152
10	0	-17.07	0
10	0	-19.06	0
10	0	-15.73	0
10	0	-5.41	4.90715
10	0	-6.92	0.739152
10	0	-7.02	0
10	0	-4.48	1.17032
10	0	-0.02	9.55765
10	0	-3.46	0
10	0	-1.41	0
10	0	-0.58	1.56043
10	0	-0.61	0
10	0	-1.45	3.30565
10	0	-6.56	2.12506
10	0	-4.53	3.86002
10	0	-2.46	4.76342
10	0	-1.25	5.79002
10	0	0.17	6.49838
10	0	0.42	0.739152
10	0	0.1	0
10	0	-1.09	0
10	0	0.02	1.40644
10	0	-1.17	8.6645
8.10565	2.58464	2.62	0
7.61215	2.53002	2.12	0
8.46591	0.156285	1.21	0
9.02827	0	-1.42	0
9.36062	0	-2.32	0
9.56518	0	-2.22	0
9.69624	0	-3.29	0
9.78336	0	-3.28	0
9.84311	0	-0.5	0
9.88512	0	0.4	0.56463
9.91524	0	0.79	2.95661
9.93713	0	0.59	10.9538
9.9532	0	0.59	7.81243
9.96507	0	0.8	5.65657
8.80735	2.07623	1.07	2.28
9.30639	0	0.75	0
9.58024	0	-1.98	0
9.7354	0	-1.81	0
9.82666	0	-0.03	0
9.88255	0	0.09	0
9.8681	0.0566211	1.12	0
5.51053	6.46407	2.48	5.36
7.38215	0	-0.1	1.56043
6.55588	3.68657	1.95	1.6
7.91033	0	0.13	0
8.67946	0	-1.01	7.20673
9.13295	0	-0.03	6.35465
9.41139	0	0.19	2.36118
9.58938	0	-0.04	0.739152
9.70745	0	-3.51	0
9.7883	0	-1.16	0
9.60579	0.366613	1.32	0
8.23147	1.27783	2.02	0.71
6.19594	2.48062	2.73	1.41
4.54977	3.32067	3.65	0
1.83658	4.93068	5.02	0
0	6.0709	4.52	2.28
0	7.30696	5	0.76
0	6.39399	3.84	0
0	19.007	3.93	14.97
0	12.2773	5.09	2
0	8.92084	4.57	0
0	6.0515	3.47	0
0	6.80796	3.76	0
2.63173	0.938835	1.51	0
5.11338	0.07812	1.12	0
6.67987	0	0.27	4.29119
4.22923	5.9561	1.59	5.74
1.25442	10.5381	5.19	0
0	11.2163	5.45	0
1.86764	3.02564	2.31	0
2.12094	5.61375	3.03	0.71
0.458229	9.308	3.53	3.1
0.08124	8.24263	4.31	0
0.294859	7.64455	4.42	0
0	11.9265	7	0
0.554851	7.62642	11.35	0
4.58454	0	11.59	0
6.77261	0	10.28	0
7.84266	2.28	9.95	2.28
8.62067	0	11.71	0
9.08484	0	13.1	0
9.3733	0	13.24	0
9.55981	0	14.82	0
9.68477	0	12.64	0
9.76226	0.13	10.31	0.13
9.20075	9.10239	10.74	9.28
9.5259	0	11.94	0
9.7071	0	14.93	0
9.81166	0	14.38	0
9.87441	0	12.58	0
9.91364	0	13.73	0
9.93915	0	7.34	0
9.92527	0.46	8.96	0.46
9.63106	4.74	11.5	4.74
9.78945	0	13.14	0
9.82724	0.71	17.43	0.71
9.89635	0	16.35	0
9.8873	0.71	12.94	0.71
9.93134	0	15.86	0
9.95643	0	15.87	0
9.97129	0	16.7	0
9.98045	0	16.27	0
9.98633	0	16.55	0
9.99024	0	16.65	0
9.99293	0	15.17	0
9.6499	0.646736	8.19	5.11
9.70375	0.545339	8.91	1.5
9.4595	0.71011	9.13	5.51
9.43571	0.681551	9.83	3.83
9.42812	1.14434	11.66	3.69
9.67005	0	11.64	0
9.67309	0.869582	11.13	1.91
9.8048	0	12.82	0
9.83066	0.365371	11.26	0.71
9.48582	0.710133	14.26	6.06
9.58253	1.55971	13.8	1.82
9.75645	0	14.1	0
9.85211	0	13.71	0
9.90647	0	14.54	0
9.93855	0	14.56	0
9.80773	0.329496	17.53	2.23
9.61271	0.448845	15.98	4.07
9.41126	0.566239	16.66	5.45
9.29063	1.00704	16.53	5.55
9.59471	0	15.56	0
9.3976	0.557455	13.08	5.36
9.30916	0.596885	13.46	5.06
9.24088	0.634426	13.92	5.32
9.36021	0.893584	14.07	2.96
9.62394	0	11.32	0
9.31557	0.612651	13.45	6.73
9.5003	1.10669	15.34	1.5
9.70248	0	15.44	0
9.78106	0.51	17.67	0.51
9.86185	0	18.47	0
9.90941	0	18.77	0
9.93857	0	16.02	0
9.90926	0.221224	14.91	0.71
9.89503	0.593525	16.64	0.71
9.93616	0	15.47	0
9.95956	0	16.44	0
9.97339	0	15.28	0
9.88066	0.329801	17.06	1.5
9.93124	0	14.45	0
8.26996	1.35981	15.98	25.02
8.4915	1.00585	13.82	8.1
8.45485	1.68739	14.74	5.36
