15.25,-5.182,58.41
69.55,-22.92,8.217
107.9,-70.08,-5.908
94.35,-40.92,11.18
142.2,-72.62,-56.36
144.9,-79.11,-71.3
147.5,-90.89,-39.52
150.2,-90.47,-44.73
132.8,-68.37,-43.22
105.8,-40.76,-25.67
87.21,-35.98,-47.12
80,-25.5,-10.59
163.6,-66.78,-5.978
95.59,-25.66,-0.1061
106.3,-28.77,-0.4007
171.7,-58.18,-0.6796
113.7,-21.84,1.714
177.1,-67.84,-1.378
179.8,-77.87,-6.793
182.4,-67.91,-16.47
185.1,-67.33,-5.284
187.8,-62.49,-2.999
148.2,-42.61,-6.562
121.9,-53.34,-87.15
113.1,-47.75,-43.58
99.56,-40.76,-79.37
96.17,-48.14,-109
117.9,-43.46,-32.6
98.8,-35.21,-52.04
136.8,-38.71,-23.4
117.7,-25.35,-3.258
183,-66.18,-32
104,-48.4,-153.6
138.7,-54.76,-46.26
111.7,-19.23,-1.088
147,-40.68,-27.79
182,-57.69,-45.03
127.8,-38.07,-73.52
230.8,-68.83,-47.85
233.2,-79.63,-90.27
197,-72.74,-101.4
127.9,-30.15,-42.32
152.7,-44.16,-46.75
135.9,-42.01,-86.64
150,-49.41,-53.26
151.3,-47.46,-59.22
248.5,-89.48,-83.95
135.2,-29.5,-33.97
136.3,-25.96,-16.12
137.4,-35.04,-28.49
163.6,-45.97,-71.81
258.2,-78.72,-95.38
126.6,-40.02,-68.71
141.6,-32.22,-27.03
134.6,-21.59,-10.29
202.9,-52.12,-62.54
210.2,-61.05,-77.8
217.7,-69.57,-84.16
158.4,-39.33,-65.13
271.3,-70.84,-56.83
272.7,-86.85,-114.3
274.1,-97.09,-116.6
275.3,-79.87,-88.33
212,-52.03,-40.64
177.9,-35.23,-21.63
205.5,-54.25,-139.2
227.6,-68.3,-136
200.9,-57.65,-122.1
201.6,-56.6,-95.64
187.6,-55.74,-147.9
196.5,-57.94,-89.62
175.8,-59.86,-87.32
225.2,-71.11,-165.9
285.4,-88.14,-172.8
285.9,-92.78,-146.1
168.7,-57.66,-112.2
242.2,-83.45,-128.6
177.8,-52.74,-144.7
177.9,-45.44,-119.1
191.1,-50.91,-139
212.4,-66.06,-140
287.7,-90.62,-152.1
212.4,-67.43,-117.5
141.1,-50.25,-126.1
156.5,-51.98,-84.26
205.7,-52.76,-107.7
233.7,-59.51,-76.68
242.1,-62.51,-84.55
168.6,-43.83,-62.64
168.3,-59.08,-155.5
167.9,-56.29,-149
154.8,-51.9,-152.5
145.7,-43.52,-91.61
175.1,-37.88,-69.74
216.6,-57.23,-136.9
180.4,-41.03,-50.68
236.6,-77.62,-131.1
172.8,-52.01,-114.9
192.9,-57.5,-142.1
240.2,-77.77,-113.2
276.1,-87.92,-154.4
149.2,-47.28,-135.3
195.4,-63.71,-178.5
272.2,-74.83,-84.79
270.8,-76.97,-64.44
269.3,-75.8,-78.21
231.5,-52.27,-106.7
203.7,-46.01,-64.42
202.4,-57.05,-86.38
207.1,-71.08,-229.4
261.2,-75.93,-124.9
146.2,-48.85,-90.15
177.9,-59.77,-157.8
255.8,-86.95,-221.7
253.9,-79.67,-177
147.4,-52.89,-115.1
159.4,-57.63,-135.8
139.4,-51.25,-88.74
206.2,-74.39,-134.8
209.8,-82.54,-120.6
241.6,-91.68,-105.8
239.4,-91.75,-128.4
120.4,-36.53,-121.3
184.2,-63.43,-133.6
205.2,-77.85,-148.3
230.4,-100.5,-172.9
228.1,-96.84,-137.7
193.7,-74.16,-155.5
179.8,-52.71,-59.15
161.3,-53.62,-67.29
218.6,-85.34,-136.3
216.1,-71.95,-78.91
151.2,-43.08,-52.92
154,-49.14,-63.24
116.3,-52.3,-168.8
110.1,-59.23,-307.2
148.3,-63.15,-161.1
176.2,-77.97,-124.3
173.8,-71.33,-89.03
113.3,-39.81,-74.71
122,-49.17,-104.3
190.6,-88.97,-157.2
104.3,-43.93,-97.1
134.8,-50.98,-103.8
151.6,-73.93,-132.6
136.1,-54.56,-102.6
121.2,-61.26,-94.9
110.1,-63.93,-130.3
150.2,-97.32,-220.4
144.1,-86.45,-92.36
138.2,-78.3,-79.79
103.3,-55.56,-106.6
97.88,-57.07,-154.4
159.1,-107.5,-154.5
117.9,-74.53,-125.8
111.4,-51.26,-31.94
106.2,-44.86,-22.93
111.9,-50.03,-35.11
99.26,-41.49,-36.13
67.61,-28.77,-48.49
88.24,-35.59,-29.16
107,-51.91,-58.42
98.09,-51.76,-70.39
76.14,-35.6,-46.38
71.66,-35.36,-21.35
108.2,-64.46,-37.35
81.43,-36.79,-51.59
79.8,-26.97,-12.68
78.18,-38.39,-31.37
73.84,-54.11,-75.35
60.66,-17.5,-7.612
62.01,-40.1,-40.04
77.62,-79.93,-78.17
73.56,-45.88,-30.85
52.22,-15.64,-10.19
85.39,-84.26,-131
85.57,-92.33,-161.2
54.22,-24.65,-46.43
45.22,-19.67,-40.28
75.19,-78.22,-143.5
79.8,-98.3,-99.69
51.41,-57.91,-63.67
50.17,-42.88,-73.54
64.51,-47.56,-10.48
83.95,-76.46,-29.21
52.94,-35.76,-16.8
79.79,-94.27,-33.91
77.76,-98.47,-62.91
52.97,-67.83,-79.16
38.5,-34.71,-42.23
50.23,-64.71,-41.25
69.89,-87.34,-42.67
49.08,-44.37,-7.65
66.14,-82.7,-38.91
64.32,-83.43,-29.86
62.52,-103.4,-76.09
48.25,-76.23,-39.13
59.03,-90.91,-36.97
57.33,-96.78,-39.19
25.84,-45.63,-48.43
32.53,-56.44,-56.67
52.41,-91.7,-71.69
50.83,-99.02,-53.64
41.56,-86.2,-86.75
47.76,-101.1,-65.88
36.9,-88.58,-57.99
44.83,-86.69,-36.79
31.55,-49.24,-19.44
42.02,-90.99,-20.5
30.77,-31.89,11.22
26.95,-2.999,36
17.77,-10.43,6.193
17.2,-21.32,-3.806
16.64,-20.84,-2.792
16.09,-11.97,6.252
21.84,-24.42,6.712
15.88,10.98,32.71
31.01,-60.03,1.822
14.05,10.18,28.57
16.03,-3.616,18.92
14.8,-12.65,2.62
21.12,-53.77,-9.203
14.46,-32.78,-13.57
12.49,-19.27,0.669
12.89,-25.43,-2.563
13.6,-38.05,-14.31
12.03,-34.75,-14.89
11.62,-18.16,2.157
10.5,-20.04,1.684
10.84,-22.16,2.159
15.81,-61.69,-5.184
8.954,-28.66,-6.594
10.67,-14.47,6.104
17.4,-66.42,-3.275
8.076,-22.3,-4.009
8.247,-26.87,-5.829
8.928,-34.89,-28.97
10.72,-61.32,-17.74
7.464,-24.29,-2.855
7.226,-17.13,7.625
6.626,-6.936,7.164
6.782,-14.29,2.89
7.369,-12.94,12.72
6.04,-2.653,23.97
5.866,-14.18,2.711
5.7,-3.202,2.513
5.856,-28.24,-5.904
7.572,-60.08,-66.84
8.175,-86.96,-119.7
9.837,-119.3,-236.4
6.552,-54.27,-15.69
5.683,-30.34,1.059
3.635,-24.85,-5.191
3.562,5.884,45.46
4.869,-17.13,13.29
5.66,-54.14,-17.14
1.111,-17.22,4.774
1.525,-29.92,2.065
2.743,-71.96,-38.76
1.909,-58.84,-16.53
1.474,-17.74,12.8
1.525,-9.349,27.6
6.482,-37.71,20.86
5.023,-46.63,-5.836
3.148,-29.26,-66.72
2.625,-106.4,-74.88
1.848,-96.66,-60.39
1.18,-1.28,78.73
4.851,-12.44,25.85
4.247,-21.42,5.976
3.4,1.259,113.4
4.318,-33.48,-7.286
5.652,-67.48,-33.79
8.408,-111.7,-65.52
8.524,-116.1,-52.62
3.616,-55.36,-92.22
5.041,-70.58,-91.08
3.534,-42.65,-59.67
3.605,-22.47,-8.787
1.377,-33.07,-17.12
1.237,-30.12,-23.52
1.267,-27.9,-18.5
1.477,-33.72,-18.25
1.515,-26.62,-4.557
1.556,-42.25,-43.11
1.406,-20.05,-0.4603
2.099,-36.84,1.256
